Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
Mast2,5704.6655706840365,0.21354332537234083,0.02219967110842956,9.61921121846058,6.6337902620640385e-22,2.055415693373654e-21,20.687100331899195
Mast3,497.71105297385384,0.48242394216592605,0.06426134141415146,7.50721867221539,6.039679435836128e-14,1.4804033456889977e-13,12.829619942076906
Mast4,14778.661639884978,0.028714775508758294,0.027151770207980454,1.0575655026838156,0.29025357693271525,0.32803261382997073,0.4840829754887598
Mastl,1022.9519787007492,-0.2473070028320787,0.051902613315085805,-4.764827569100407,1.890152180150507e-06,3.3307790092492135e-06,5.477454180952602
Mat2a,5878.507400184338,-0.4906877459121643,0.036359278274240486,-13.495530417604646,1.6615502990529396e-41,8.185415833766672e-41,40.086959252755044
Mat2b,1574.9192663802078,-0.15308307021316733,0.03146849140940668,-4.864645979419501,1.1466185404896055e-06,2.0484474167361197e-06,5.688575179826263
Matk,46.34062531661302,0.9515347743406025,0.16951912248653625,5.613141221965542,1.986863141568015e-08,3.907027685148252e-08,7.4081535113591634
Matn2,522.5878855286237,-0.020366678534879445,0.06632276699882826,-0.3070842707035921,0.7587792298283421,0.7837722906990521,0.10581009453132793
Matn3,84.24891986321188,0.04595927102344197,0.12009753460347479,0.3826828849999742,0.701954906019711,0.7312560234980185,0.1359305435269569
Matn4,24.208398565667498,-2.0309861549279553,0.2705351636070827,-7.507290837348228,6.036352124037577e-14,1.4798214469588648e-13,12.829790682766198
Matr3,2787.027306522463,0.10813629794596055,0.03555115227304104,3.0417100721644372,0.002352383548041492,0.003368639281941705,2.472545491319117
Mau2,2803.2837150311757,0.1819440843971865,0.038460198257345375,4.730711037414833,2.2373480236637617e-06,3.92610822646762e-06,5.406037732879199
Mavs,406.5109637277319,-0.18555155806359014,0.05624507133542778,-3.298983424823474,0.0009703564068656299,0.0014338736319633673,2.8434891215826332
Max,1686.0909042049686,-0.24621784782540995,0.032111677819364054,-7.667548522703947,1.7531471024710234e-14,4.3872485042169425e-14,13.357807765423285
Maz,1644.313152824797,0.2932268255356424,0.031846092039115606,9.207623502924019,3.3342486791928646e-20,9.854825256494827e-20,19.006351072126584
Mb,19.95834289146447,0.7311024062882946,0.29103567929732344,2.512071399814168,0.012002480201821151,0.01617875131754687,1.791055000450929
