,source,target,weight
891,AP1,Tubb3,1.0
892,AP1,Txn1,1.0
893,AP1,Txnip,1.0
894,AP1,Ubc,1.0
895,AP1,Ube2b,1.0
896,AP1,Uchl1,1.0
897,AP1,Uck2,1.0
898,AP1,Ucp1,-1.0
899,AP1,Ugcg,1.0
900,AP1,Upp1,1.0
901,AP1,Usf1,1.0
902,AP1,Usp28,1.0
903,AP1,Usp7,1.0
904,AP1,Vcam1,1.0
905,AP1,Vcan,1.0
906,AP1,Vdr,1.0
907,AP1,Vegfa,-1.0
908,AP1,Vegfd,1.0
909,AP1,Vgf,1.0
910,AP1,Vim,1.0
911,AP1,Vip,1.0
912,AP1,Vrk1,1.0
913,AP1,Wee1,1.0
914,AP1,Wnk1,1.0
915,AP1,Wnk4,1.0
916,AP1,Wnt16,1.0
917,AP1,Wnt2,1.0
918,AP1,Wnt9a,1.0
919,AP1,Xiap,1.0
920,AP1,Xpr1,1.0
921,AP1,Xylt1,1.0
922,AP1,Ybey,1.0
923,AP1,Ywhah,1.0
924,AP1,Yy1,1.0
925,AP1,Zfp36,1.0
926,AP1,Zfp36l1,1.0
927,AP1,Zfp382,1.0
928,AP1,Zic3,1.0
929,Abl1,Bax,1.0
930,Abl1,Bcl2,-1.0
931,Abl1,Bcl6,-1.0
932,Abl1,Ccnd2,1.0
933,Abl1,Cdkn1a,1.0
934,Abl1,Csf1,1.0
935,Abl1,Foxo3,1.0
936,Abl1,Jun,1.0
937,Abl1,Pim1,1.0
938,Abl1,Trp53,1.0
939,Adnp,Becn1,1.0
940,Aebp1,Apoe,1.0
941,Aebp1,Cd36,1.0
942,Aebp1,Fabp4,-1.0
943,Aebp1,Tfap2a,1.0
944,Aebp1,Tnf,1.0
945,Aebp2,Fabp4,-1.0
946,Ahr,Abca4,1.0
947,Ahr,Abcb6,1.0
948,Ahr,Abcc2,1.0
949,Ahr,Abcc3,1.0
950,Ahr,Abcc4,1.0
951,Ahr,Abcc5,1.0
952,Ahr,Ache,1.0
953,Ahr,Afmid,1.0
954,Ahr,Agr2,1.0
955,Ahr,Ahrr,1.0
956,Ahr,Aip,1.0
957,Ahr,Alb,1.0
958,Ahr,Aldh3a1,1.0
959,Ahr,Apaf1,1.0
960,Ahr,Apoa1,1.0
961,Ahr,App,1.0
962,Ahr,Areg,1.0
963,Ahr,Arnt,1.0
964,Ahr,Atm,1.0
965,Ahr,Bax,1.0
966,Ahr,Bdnf,-1.0
967,Ahr,Brca1,-1.0
968,Ahr,Btk,1.0
969,Ahr,Cad,1.0
970,Ahr,Car3,-1.0
971,Ahr,Car9,-1.0
972,Ahr,Cat,1.0
973,Ahr,Ccl1,1.0
974,Ahr,Ccnd1,1.0
975,Ahr,Ccng2,1.0
976,Ahr,Cd19,-1.0
977,Ahr,Cd2,1.0
978,Ahr,Cd36,1.0
979,Ahr,Cd40,1.0
980,Ahr,Cdh1,1.0
981,Ahr,Cdh13,-1.0
982,Ahr,Cdkn1a,1.0
983,Ahr,Cdkn1b,1.0
984,Ahr,Cdkn2a,1.0
985,Ahr,Cdkn2b,1.0
986,Ahr,Cdx2,1.0
987,Ahr,Crebbp,1.0
988,Ahr,Cryab,1.0
989,Ahr,Csf2,1.0
990,Ahr,Ctsd,1.0
991,Ahr,Ctsg,1.0
992,Ahr,Cxcl13,1.0
993,Ahr,Cyp19a1,1.0
994,Ahr,Cyp1a1,1.0
995,Ahr,Cyp1a2,1.0
996,Ahr,Cyp1b1,1.0
997,Ahr,Dpep1,1.0
998,Ahr,Egln1,1.0
999,Ahr,Ereg,1.0
1000,Ahr,Esr1,1.0
1001,Ahr,Esr2,1.0
1002,Ahr,Fasl,1.0
1003,Ahr,Fgf21,1.0
1004,Ahr,Fgf9,1.0
1005,Ahr,Fgfr1,1.0
1006,Ahr,Fos,1.0
1007,Ahr,Foxp3,-1.0
1008,Ahr,Fscn1,1.0
1009,Ahr,Fshr,1.0
1010,Ahr,Fst,1.0
1011,Ahr,Gata3,-1.0
1012,Ahr,Gcg,1.0
1013,Ahr,Gcm1,1.0
1014,Ahr,Gh,1.0
1015,Ahr,Ghrhr,1.0
1016,Ahr,Gnrh1,1.0
1017,Ahr,Gucy1a1,1.0
1018,Ahr,Hrk,1.0
1019,Ahr,Hsd17b8,1.0
1020,Ahr,Hsp90ab1,1.0
1021,Ahr,Hspb1,-1.0
1022,Ahr,Ido1,1.0
1023,Ahr,Ifng,1.0
1024,Ahr,Igf1,1.0
1025,Ahr,Igfbp1,1.0
1026,Ahr,Il10,1.0
1027,Ahr,Il12b,-1.0
1028,Ahr,Il13,1.0
1029,Ahr,Il17a,1.0
1030,Ahr,Il1b,1.0
1031,Ahr,Il21,1.0
1032,Ahr,Il23a,1.0
1033,Ahr,Il4,1.0
1034,Ahr,Il6,1.0
1035,Ahr,Insm1,1.0
1036,Ahr,Irf3,1.0
1037,Ahr,Isl1,1.0
1038,Ahr,Jun,1.0
1039,Ahr,Jup,1.0
1040,Ahr,L1cam,1.0
1041,Ahr,Lpl,1.0
1042,Ahr,Ltbp1,-1.0
1043,Ahr,Mdm2,1.0
1044,Ahr,Mfsd2a,1.0
1045,Ahr,Mmp2,-1.0
1046,Ahr,Mmp9,1.0
1047,Ahr,Mt2,1.0
1048,Ahr,Myc,1.0
1049,Ahr,Ncf1,1.0
1050,Ahr,Ncf4,1.0
1051,Ahr,Nfe2l2,1.0
1052,Ahr,Nfic,1.0
1053,Ahr,Nqo1,-1.0
1054,Ahr,Nr1i3,1.0
1055,Ahr,Nr5a2,1.0
1056,Ahr,Nrip1,1.0
1057,Ahr,Pah,1.0
1058,Ahr,Pax5,1.0
1059,Ahr,Pcna,1.0
1060,Ahr,Pdlim7,1.0
1061,Ahr,Per1,-1.0
1062,Ahr,Phb2,1.0
1063,Ahr,Polk,1.0
1064,Ahr,Pon1,1.0
1065,Ahr,Ppargc1b,1.0
1066,Ahr,Ppig,1.0
1067,Ahr,Prdm1,1.0
1068,Ahr,Ptgs2,1.0
1069,Ahr,Rb1,1.0
1070,Ahr,Rfc1,1.0
1071,Ahr,Rfc3,1.0
1072,Ahr,Rorc,-1.0
1073,Ahr,Sdhb,1.0
1074,Ahr,Serpinb2,1.0
1075,Ahr,Serpine1,1.0
1076,Ahr,Sim1,1.0
1077,Ahr,Slc2a1,1.0
1078,Ahr,Slc35a2,1.0
1079,Ahr,Slc7a5,1.0
1080,Ahr,Slco1b2,-1.0
1081,Ahr,Slco2b1,1.0
1082,Ahr,Smarca4,1.0
1083,Ahr,Smoc2,1.0
1084,Ahr,Snai2,1.0
1085,Ahr,Sod1,1.0
1086,Ahr,Sos1,1.0
1087,Ahr,Spp1,1.0
1088,Ahr,Srsf3,1.0
1089,Ahr,Star,1.0
1090,Ahr,Stc2,1.0
1091,Ahr,Sult1e1,1.0
1092,Ahr,Tac2,1.0
1093,Ahr,Tbx21,-1.0
1094,Ahr,Tdo2,1.0
1095,Ahr,Tfdp2,1.0
1096,Ahr,Tgfb1,-1.0
1097,Ahr,Tgfb2,-1.0
1098,Ahr,Th,1.0
1099,Ahr,Thbs1,1.0
1100,Ahr,Tnf,1.0
1101,Ahr,Tnfrsf11a,1.0
1102,Ahr,Tnfsf13b,1.0
1103,Ahr,Trf,1.0
1104,Ahr,Trp53,1.0
1105,Ahr,Ube2l3,1.0
1106,Ahr,Vegfa,-1.0
1107,Ahr,Vit,1.0
1108,Ahr,Wif1,1.0
1109,Ahr,Xpo1,1.0
1110,Ahr,Yy1,1.0
1111,Ahrr,Ahr,-1.0
1112,Ahrr,Arnt,-1.0
1113,Ahrr,Cyp1a1,1.0
1114,Ahrr,Cyp1a2,1.0
1115,Ahrr,Myc,1.0
1116,Aip,Ahr,1.0
1117,Aip,Esr1,-1.0
1118,Aip,Greb1,-1.0
1119,Aip,Nfkb2,-1.0
1120,Aip,Rsf1,-1.0
1121,Aip,Tff1,-1.0
1122,Aire,Bmp2,1.0
1123,Aire,Cd28,1.0
1124,Aire,Chrna1,1.0
1125,Aire,Col2a1,1.0
1126,Aire,Crebbp,1.0
1127,Aire,Cstb,1.0
1128,Aire,F11,1.0
1129,Aire,Fos,1.0
1130,Aire,Ica1,-1.0
1131,Aire,Ifnb1,1.0
1132,Aire,Il2ra,1.0
1133,Aire,Muc6,1.0
1134,Aire,Nfkbia,1.0
1135,Aire,Pias1,1.0
1136,Aire,Rac1,1.0
1137,Aire,Tg,1.0
1138,Aire,Tlr3,1.0
1139,Aire,Tlr8,1.0
1140,Aire,Tshr,1.0
1141,Aire,Tspoap1,1.0
1142,Akna,Cd40,1.0
1143,Akna,Cd40lg,1.0
1144,Alx1,Crebbp,1.0
1145,Alx1,Oga,1.0
1146,Alx1,Traf4,1.0
1147,Alx3,Sst,1.0
1148,Alx4,Ncam1,-1.0
1149,Ankrd1,Nppa,-1.0
1150,Apbb1,Clu,-1.0
1151,Apbb1,Gmps,-1.0
1152,Apex1,Apod,1.0
1153,Apex1,Blk,1.0
1154,Apex1,Brca1,1.0
1155,Apex1,Car2,1.0
1156,Apex1,Cd19,1.0
1157,Apex1,Cdkn1a,1.0
1158,Apex1,Gal,1.0
1159,Apex1,Gdnf,1.0
1160,Apex1,Gfra1,1.0
1161,Apex1,Ghrhr,1.0
1162,Apex1,Hap1,1.0
1163,Apex1,Hhex,1.0
1164,Apex1,Hira,1.0
1165,Apex1,Il6,1.0
1166,Apex1,Lig1,1.0
1167,Apex1,Lig3,1.0
1168,Apex1,Mgmt,1.0
1169,Apex1,Mnt,1.0
1170,Apex1,Mpg,1.0
1171,Apex1,Nfkb1,1.0
1172,Apex1,Nqo1,1.0
1173,Apex1,Ogg1,1.0
1174,Apex1,Osgep,1.0
1175,Apex1,Polb,1.0
1176,Apex1,Pold1,1.0
1177,Apex1,Pten,1.0
1178,Apex1,Pth,-1.0
1179,Apex1,Rela,1.0
1180,Apex1,Ren1,1.0
1181,Apex1,Ros1,1.0
1182,Apex1,Slc5a5,1.0
1183,Apex1,Socs3,1.0
1184,Apex1,Tg,1.0
1185,Apex1,Tnf,1.0
1186,Apex1,Trpv6,1.0
1187,Apex1,Xrcc1,1.0
1188,Ar,Aatf,1.0
1189,Ar,Abca1,1.0
1190,Ar,Abcc3,1.0
1191,Ar,Abcc4,1.0
1192,Ar,Abce1,1.0
1193,Ar,Acaca,1.0
1194,Ar,Ache,1.0
1195,Ar,Acot11,1.0
1196,Ar,Acp3,1.0
1197,Ar,Acta1,1.0
1198,Ar,Actg2,1.0
1199,Ar,Adam9,1.0
1200,Ar,Adm,1.0
1201,Ar,Adora1,1.0
1202,Ar,Adra1d,1.0
1203,Ar,Adrb2,1.0
1204,Ar,Agr3,1.0
1205,Ar,Ahr,1.0
1206,Ar,Akr1b1,1.0
1207,Ar,Akt1,1.0
1208,Ar,Aldh1a3,1.0
1209,Ar,Anapc10,1.0
1210,Ar,App,1.0
1211,Ar,Appl1,1.0
1212,Ar,Areg,1.0
1213,Ar,Arg1,1.0
1214,Ar,Arg2,1.0
1215,Ar,Arhgdia,1.0
1216,Ar,Arr3,1.0
1217,Ar,Arrb2,1.0
1218,Ar,Asxl3,1.0
1219,Ar,Atad2,1.0
1220,Ar,Atf6,1.0
1221,Ar,Atp2b4,1.0
1222,Ar,Avpr1a,1.0
1223,Ar,Avpr2,1.0
1224,Ar,Axin1,1.0
1225,Ar,Azgp1,1.0
1226,Ar,Bcl2,1.0
1227,Ar,Bcl2l1,1.0
1228,Ar,Bmp4,1.0
1229,Ar,Brd7,1.0
1230,Ar,Bsg,1.0
1231,Ar,Btd,1.0
1232,Ar,Btg2,-1.0
1233,Ar,C4b,1.0
1234,Ar,Cacna1b,1.0
1235,Ar,Calca,-1.0
1236,Ar,Calm1,1.0
1237,Ar,Calr,1.0
1238,Ar,Camkk2,1.0
1239,Ar,Car3,1.0
1240,Ar,Carm1,1.0
1241,Ar,Casp2,1.0
1242,Ar,Casp3,1.0
1243,Ar,Cav1,1.0
1244,Ar,Cbx1,1.0
1245,Ar,Ccar1,1.0
1246,Ar,Ccar2,1.0
1247,Ar,Ccl5,-1.0
1248,Ar,Ccn2,1.0
1249,Ar,Ccn3,1.0
1250,Ar,Ccnb1,-1.0
1251,Ar,Ccnd1,1.0
1252,Ar,Ccnd3,1.0
1253,Ar,Ccng2,1.0
1254,Ar,Ccr2,1.0
1255,Ar,Cd24a,1.0
1256,Ar,Cd82,1.0
1257,Ar,Cdc6,1.0
1258,Ar,Cdh1,-1.0
1259,Ar,Cdh11,1.0
1260,Ar,Cdh2,1.0
1261,Ar,Cdk11b,1.0
1262,Ar,Cdk20,1.0
1263,Ar,Cdk5,1.0
1264,Ar,Cdk6,1.0
1265,Ar,Cdkl5,1.0
1266,Ar,Cdkn1a,1.0
1267,Ar,Cdkn1b,1.0
1268,Ar,Cebpd,1.0
1269,Ar,Cflar,1.0
1270,Ar,Cga,-1.0
1271,Ar,Chrm1,-1.0
1272,Ar,Chrm5,1.0
1273,Ar,Cited2,1.0
1274,Ar,Clk3,-1.0
1275,Ar,Clu,1.0
1276,Ar,Cpd,1.0
1277,Ar,Crebbp,1.0
1278,Ar,Crh,-1.0
1279,Ar,Crisp4,1.0
1280,Ar,Ctla4,1.0
1281,Ar,Ctnnb1,1.0
1282,Ar,Ctnnd2,1.0
1283,Ar,Cyp11a1,1.0
1284,Ar,Cyp17a1,1.0
1285,Ar,Cyp19a1,-1.0
1286,Ar,Cyp1a2,1.0
1287,Ar,Cyp1b1,1.0
1288,Ar,Cyp7b1,-1.0
1289,Ar,Dach1,1.0
1290,Ar,Dapk3,1.0
1291,Ar,Dbi,1.0
1292,Ar,Dcaf6,1.0
1293,Ar,Ddc,1.0
1294,Ar,Ddt,1.0
1295,Ar,Ddx5,1.0
1296,Ar,Dhcr24,1.0
1297,Ar,Dhx15,1.0
1298,Ar,Dlst,1.0
1299,Ar,Dnase1,1.0
1300,Ar,Dnm1l,1.0
1301,Ar,Efna1,1.0
1302,Ar,Egf,1.0
1303,Ar,Egfr,-1.0
1304,Ar,Elk4,1.0
1305,Ar,Eno2,1.0
1306,Ar,Ep300,1.0
1307,Ar,Epb41l4b,1.0
1308,Ar,Epcam,1.0
1309,Ar,Erbb2,1.0
1310,Ar,Erbb3,1.0
1311,Ar,Ercc3,1.0
1312,Ar,Esr1,-1.0
1313,Ar,Esr2,1.0
1314,Ar,Etl4,-1.0
1315,Ar,Etv1,1.0
1316,Ar,Eya2,1.0
1317,Ar,Ezr,1.0
1318,Ar,F2r,1.0
1319,Ar,F2rl3,-1.0
1320,Ar,Fam13a,1.0
1321,Ar,Fam174b,1.0
1322,Ar,Fasl,1.0
1323,Ar,Fasn,1.0
1324,Ar,Fcer1g,1.0
1325,Ar,Fcgr1,1.0
1326,Ar,Fgf2,1.0
1327,Ar,Fgf7,1.0
1328,Ar,Fgf8,1.0
1329,Ar,Fhl2,1.0
1330,Ar,Fkbp4,1.0
1331,Ar,Fkbp5,1.0
1332,Ar,Fn1,1.0
1333,Ar,Folh1,1.0
1334,Ar,Folr1,1.0
1335,Ar,Fos,1.0
1336,Ar,Foxa1,1.0
1337,Ar,Foxn1,1.0
1338,Ar,Foxp1,1.0
1339,Ar,Fshb,1.0
1340,Ar,Fus,1.0
1341,Ar,Fxyd3,1.0
1342,Ar,Gadd45gip1,1.0
1343,Ar,Gal,1.0
1344,Ar,Gas6,1.0
1345,Ar,Gc,1.0
1346,Ar,Gdi1,1.0
1347,Ar,Gh,1.0
1348,Ar,Ghrh,1.0
1349,Ar,Ghrhr,1.0
1350,Ar,Glcci1,1.0
1351,Ar,Glrx,1.0
1352,Ar,Gnmt,1.0
1353,Ar,Gnrh1,1.0
1354,Ar,Got1,1.0
1355,Ar,Gpt,1.0
1356,Ar,Grb10,1.0
1357,Ar,Greb1,1.0
1358,Ar,Grk3,1.0
1359,Ar,Grp,1.0
1360,Ar,Gsk3b,1.0
1361,Ar,Gsn,1.0
1362,Ar,Gstt2,1.0
1363,Ar,Gtf2f1,1.0
1364,Ar,Gucy1a1,1.0
1365,Ar,Hcn4,1.0
1366,Ar,Hdac1,1.0
1367,Ar,Hexim1,1.0
1368,Ar,Hey1,1.0
1369,Ar,Higd1a,1.0
1370,Ar,Hk2,1.0
1371,Ar,Hmmr,1.0
1372,Ar,Hmox1,1.0
1373,Ar,Hnf1a,1.0
1374,Ar,Hnrnpa1,1.0
1375,Ar,Hoxc8,1.0
1376,Ar,Hsd17b1,1.0
1377,Ar,Hsd17b11,1.0
1378,Ar,Hsd17b8,1.0
1379,Ar,Hsp90aa1,1.0
1380,Ar,Hspa5,1.0
1381,Ar,Hspa9,1.0
1382,Ar,Hspb1,1.0
1383,Ar,Ibsp,1.0
1384,Ar,Igf1,1.0
1385,Ar,Igf1r,1.0
1386,Ar,Igfbp3,1.0
1387,Ar,Il12a,1.0
1388,Ar,Il15,1.0
1389,Ar,Il18,1.0
1390,Ar,Il1rl1,1.0
1391,Ar,Il2,1.0
1392,Ar,Il4,1.0
1393,Ar,Il6,1.0
1394,Ar,Inhba,1.0
1395,Ar,Inpp4b,1.0
1396,Ar,Insr,1.0
1397,Ar,Irs1,1.0
1398,Ar,Irs2,1.0
1399,Ar,Jak2,1.0
1400,Ar,Jpt1,1.0
1401,Ar,Jun,1.0
1402,Ar,Kat2b,1.0
1403,Ar,Kat5,1.0
1404,Ar,Kdm1a,1.0
1405,Ar,Kdm4c,1.0
1406,Ar,Khdrbs1,1.0
1407,Ar,Kiss1r,1.0
1408,Ar,Klf5,1.0
1409,Ar,Klk4,1.0
1410,Ar,Kmt5a,1.0
1411,Ar,Kras,1.0
1412,Ar,Krt1,1.0
1413,Ar,Krt18,1.0
1414,Ar,Krt8,1.0
1415,Ar,Lats2,1.0
1416,Ar,Lcn8,1.0
1417,Ar,Lcp1,1.0
1418,Ar,Lct,1.0
1419,Ar,Lep,1.0
1420,Ar,Lifr,1.0
1421,Ar,Lin28a,1.0
1422,Ar,Macrod1,1.0
1423,Ar,Mak,1.0
1424,Ar,Mapk1,1.0
1425,Ar,Mapkapk2,1.0
1426,Ar,Mapt,1.0
1427,Ar,Mbp,1.0
1428,Ar,Mcl1,1.0
1429,Ar,Mcm7,-1.0
1430,Ar,Mdm2,1.0
1431,Ar,Med1,1.0
1432,Ar,Med19,1.0
1433,Ar,Mef2c,1.0
1434,Ar,Met,-1.0
1435,Ar,Mid1,1.0
1436,Ar,Mme,1.0
1437,Ar,Mmp2,1.0
1438,Ar,Mmp7,1.0
1439,Ar,Mmp9,1.0
1440,Ar,Mrps27,1.0
1441,Ar,Mt2,1.0
1442,Ar,Muc1,-1.0
1443,Ar,Myc,1.0
1444,Ar,Myo5a,1.0
1445,Ar,Ncoa2,-1.0
1446,Ar,Ncoa3,1.0
1447,Ar,Ncoa4,1.0
1448,Ar,Ncor1,1.0
1449,Ar,Ndrg1,1.0
1450,Ar,Ndufb6,1.0
1451,Ar,Nedd4,1.0
1452,Ar,Nelfcd,1.0
1453,Ar,Nf1,1.0
1454,Ar,Nf2,1.0
1455,Ar,Nfkb1,-1.0
1456,Ar,Ngf,1.0
1457,Ar,Nkx3-1,1.0
1458,Ar,Nme7,1.0
1459,Ar,Notch1,1.0
1460,Ar,Npepps,1.0
1461,Ar,Nr0b1,1.0
1462,Ar,Nr2c2,1.0
1463,Ar,Nr3c1,1.0
1464,Ar,Nr5a1,1.0
1465,Ar,Nr5a2,1.0
1466,Ar,Nras,-1.0
1467,Ar,Nrip1,1.0
1468,Ar,Nrp1,1.0
1469,Ar,Nup214,1.0
1470,Ar,Oat,1.0
1471,Ar,Oga,1.0
1472,Ar,Osr1,1.0
1473,Ar,Pa2g4,1.0
1474,Ar,Park7,1.0
1475,Ar,Parp1,1.0
1476,Ar,Pcdh11x,1.0
1477,Ar,Pcsk1,1.0
1478,Ar,Pcx,1.0
1479,Ar,Pdlim7,1.0
1480,Ar,Pecr,1.0
1481,Ar,Peg10,1.0
1482,Ar,Pfkfb1,1.0
1483,Ar,Pfkfb2,1.0
1484,Ar,Pgc,1.0
1485,Ar,Phb1,1.0
1486,Ar,Pias1,1.0
1487,Ar,Pigr,1.0
1488,Ar,Pik3cb,1.0
1489,Ar,Pik3r1,1.0
1490,Ar,Pim1,1.0
1491,Ar,Pip,1.0
1492,Ar,Pkd1,1.0
1493,Ar,Plau,-1.0
1494,Ar,Pmaip1,1.0
1495,Ar,Pmepa1,1.0
1496,Ar,Pnrc1,1.0
1497,Ar,Pomc,1.0
1498,Ar,Ppa1,1.0
1499,Ar,Prkaa1,1.0
1500,Ar,Prkaca,1.0
1501,Ar,Prkcd,1.0
1502,Ar,Prkcg,1.0
1503,Ar,Prkd1,1.0
1504,Ar,Prkd3,1.0
1505,Ar,Prph2,1.0
1506,Ar,Psap,1.0
1507,Ar,Psat1,1.0
1508,Ar,Psca,1.0
1509,Ar,Psmc3ip,1.0
1510,Ar,Pten,1.0
1511,Ar,Ptger2,1.0
1512,Ar,Ptgs2,-1.0
1513,Ar,Pthlh,1.0
1514,Ar,Ptpn1,1.0
1515,Ar,Ptpn9,1.0
1516,Ar,Ptprm,1.0
1517,Ar,Pura,1.0
1518,Ar,Pycr1,1.0
1519,Ar,Qsox1,1.0
1520,Ar,Rab3b,1.0
1521,Ar,Rac3,1.0
1522,Ar,Rack1,1.0
1523,Ar,Rara,1.0
1524,Ar,Rbpms,1.0
1525,Ar,Rchy1,1.0
1526,Ar,Rela,-1.0
1527,Ar,Rest,-1.0
1528,Ar,Ret,1.0
1529,Ar,Rhd,1.0
1530,Ar,Rhob,1.0
1531,Ar,Rora,1.0
1532,Ar,Rpl3,1.0
1533,Ar,Runx2,-1.0
1534,Ar,Rxfp2,1.0
1535,Ar,Safb,1.0
1536,Ar,Sarm1,1.0
1537,Ar,Sat1,1.0
1538,Ar,Scap,1.0
1539,Ar,Scn9a,1.0
1540,Ar,Scnn1a,1.0
1541,Ar,Sdcbp,1.0
1542,Ar,Sele,1.0
1543,Ar,Senp1,1.0
1544,Ar,Septin7,-1.0
1545,Ar,Serpinb5,-1.0
1546,Ar,Serpine1,1.0
1547,Ar,Sesn1,1.0
1548,Ar,Setd7,1.0
1549,Ar,Sf1,1.0
1550,Ar,Sgk1,1.0
1551,Ar,Sin3a,1.0
1552,Ar,Slc22a2,1.0
1553,Ar,Slc2a1,1.0
1554,Ar,Slc39a6,1.0
1555,Ar,Slc8a1,1.0
1556,Ar,Smad3,-1.0
1557,Ar,Smarca1,1.0
1558,Ar,Smarca2,1.0
1559,Ar,Smarca4,1.0
1560,Ar,Smarcc1,1.0
1561,Ar,Smc3,1.0
1562,Ar,Sms,1.0
1563,Ar,Smyd3,1.0
1564,Ar,Snai1,1.0
1565,Ar,Snai2,1.0
1566,Ar,Snw1,1.0
1567,Ar,Socs3,1.0
1568,Ar,Sod2,1.0
1569,Ar,Sord,1.0
1570,Ar,Sox2,-1.0
1571,Ar,Sox4,1.0
1572,Ar,Sp1,1.0
1573,Ar,Spdef,1.0
1574,Ar,Spint2,1.0
1575,Ar,Sra1,1.0
1576,Ar,Src,1.0
1577,Ar,Srcap,1.0
1578,Ar,Srd5a3,1.0
1579,Ar,Srebf1,1.0
1580,Ar,Srebf2,1.0
1581,Ar,Star,1.0
1582,Ar,Stat5a,1.0
1583,Ar,Steap4,1.0
1584,Ar,Stim1,1.0
1585,Ar,Stk39,1.0
1586,Ar,Sult1a1,1.0
1587,Ar,Sult1e1,1.0
1588,Ar,Sumo1,1.0
1589,Ar,Susd6,1.0
1590,Ar,Tac2,1.0
1591,Ar,Tacc2,1.0
1592,Ar,Taf1,1.0
1593,Ar,Tbl1xr1,1.0
1594,Ar,Tbp,1.0
1595,Ar,Tbxa2r,1.0
1596,Ar,Tcf7l2,1.0
1597,Ar,Tff3,1.0
1598,Ar,Tgfa,1.0
1599,Ar,Tgfb1,1.0
1600,Ar,Tgfb1i1,1.0
1601,Ar,Tgm2,1.0
1602,Ar,Th,1.0
1603,Ar,Thra,1.0
1604,Ar,Tjp1,1.0
1605,Ar,Tkt,1.0
1606,Ar,Tmem270,-1.0
1607,Ar,Tmprss2,1.0
1608,Ar,Tmsb4x,1.0
1609,Ar,Tnf,1.0
1610,Ar,Tnfrsf1a,1.0
1611,Ar,Tnfrsf1b,1.0
1612,Ar,Trf,1.0
1613,Ar,Trim68,1.0
1614,Ar,Trp53,1.0
1615,Ar,Trp63,1.0
1616,Ar,Trpm8,1.0
1617,Ar,Trps1,1.0
1618,Ar,Trpv3,1.0
1619,Ar,Trpv6,1.0
1620,Ar,Tsc1,-1.0
1621,Ar,Tsc2,-1.0
1622,Ar,Tubb3,1.0
1623,Ar,Txn1,1.0
1624,Ar,Tyrp1,1.0
1625,Ar,Ubc,1.0
1626,Ar,Ube2b,1.0
1627,Ar,Ube2c,1.0
1628,Ar,Ube2d3,1.0
1629,Ar,Ucn,-1.0
1630,Ar,Uri1,1.0
1631,Ar,Usp26,1.0
1632,Ar,Uxt,1.0
1633,Ar,Vapa,1.0
1634,Ar,Vcam1,1.0
1635,Ar,Vcan,1.0
1636,Ar,Vdr,-1.0
1637,Ar,Vegfa,1.0
1638,Ar,Vim,-1.0
1639,Ar,Vps52,1.0
1640,Ar,Wee1,-1.0
1641,Ar,Wnt1,1.0
1642,Ar,Wnt2,1.0
1643,Ar,Wnt7b,1.0
1644,Ar,Xiap,-1.0
1645,Ar,Xpa,1.0
1646,Ar,Yy1,1.0
1647,Ar,Zbtb16,1.0
1648,Ar,Zfhx4,1.0
1649,Arhgap35,Fos,1.0
1650,Arhgap35,Nr3c1,1.0
1651,Arhgap35,Rap1a,1.0
1652,Arid1a,Ar,1.0
1653,Arid1a,Bmp10,1.0
1654,Arid1a,Cdh1,1.0
1655,Arid1a,Cdkn1a,1.0
1656,Arid1a,Il10,1.0
1657,Arid1a,Smad3,1.0
1658,Arid1a,Smarca1,1.0
1659,Arid1a,Smarca2,1.0
1660,Arid1b,Cr2,1.0
1661,Arid1b,Il2ra,1.0
1662,Arid1b,Ncam1,1.0
1663,Arid1b,Smarca4,1.0
1664,Arid1b,Tnfrsf10b,1.0
1665,Arid3a,Cdc6,1.0
1666,Arid3a,Cdk1,1.0
1667,Arid3a,Cdkn1a,1.0
1668,Arid3a,Cr2,1.0
1669,Arid3a,E2f1,1.0
1670,Arid3a,Pml,1.0
1671,Arid3a,Rbl1,1.0
1672,Arid3b,Ezh2,1.0
1673,Arid3b,Mapk8,1.0
1674,Arid3b,Mapk9,1.0
1675,Arid3b,Rnh1,1.0
1676,Arid3b,Tbp,1.0
1677,Arid3b,Tent4a,1.0
1678,Arid4a,Brms1,1.0
1679,Arid4a,Dlst,1.0
1680,Arid4a,Rb1,-1.0
1681,Arid4a,Runx2,1.0
1682,Arid4a,Sin3a,1.0
1683,Arid4b,Actg2,-1.0
1684,Arid4b,Akt1,-1.0
1685,Arid4b,Alb,1.0
1686,Arid4b,Gsk3b,-1.0
1687,Arid4b,Hoxb3,-1.0
1688,Arid4b,Hoxb5,-1.0
1689,Arid4b,Hoxb6,-1.0
1690,Arid4b,Hoxb8,-1.0
1691,Arid4b,Igf1,-1.0
1692,Arid4b,Igf1r,-1.0
1693,Arid4b,Igf2,-1.0
1694,Arid4b,Ptgs2,-1.0
1695,Arid5a,Col2a1,1.0
1696,Arid5a,Esr1,1.0
1697,Arid5a,Mbp,1.0
1698,Arid5a,Srsf2,1.0
1699,Arid5b,Cebpa,1.0
1700,Arid5b,Gata3,1.0
1701,Arid5b,Lep,-1.0
1702,Arid5b,Myb,1.0
1703,Arid5b,Myc,1.0
1704,Arid5b,Phf2,1.0
1705,Arid5b,Pparg,1.0
1706,Arid5b,Runx1,1.0
1707,Arid5b,Tal1,1.0
1708,Arnt,Abca1,1.0
1709,Arnt,Ahr,1.0
