,TA_start,total,TA_ratio,QC
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_266,174196.0,234792.0,74.19162492759548,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_337,1484.0,2168.0,68.45018450184503,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_172,3283.0,4388.0,74.81768459434822,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_62,1310.0,1936.0,67.66528925619835,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_115,962.0,1866.0,51.554126473740624,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_329,4139.0,5029.0,82.3026446609664,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_12,176.0,286.0,61.53846153846154,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_69,317.0,540.0,58.7037037037037,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_105,9648.0,14103.0,68.41097638800255,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_50,9768.0,12402.0,78.7614900822448,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_107,653.0,1315.0,49.657794676806084,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_175,759.0,1193.0,63.6211232187762,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_371,1692.0,2385.0,70.94339622641509,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_134,783.0,1237.0,63.29830234438156,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_299,8713.0,10455.0,83.33811573409852,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_73,15.0,28.0,53.57142857142857,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_70,16677.0,20139.0,82.80947415462535,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_93,2309.0,4013.0,57.53800149514079,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_129,110.0,288.0,38.19444444444444,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_151,2649.0,3514.0,75.38417757541264,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_171,275.0,594.0,46.2962962962963,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_98,790.0,1231.0,64.17546709991878,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_26,1394.0,3357.0,41.52517128388442,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_367,105169.0,129578.0,81.16269737146737,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_244,2792.0,3676.0,75.95212187159956,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_289,1222.0,2059.0,59.34919864011656,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_104,1679.0,2221.0,75.59657811796488,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_219,1204.0,1863.0,64.62694578636608,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_15,300.0,708.0,42.3728813559322,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_9,2542.0,5370.0,47.33705772811918,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_248,385.0,947.0,40.65469904963041,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_380,107080.0,129112.0,82.93574570915175,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_200,49805.0,58212.0,85.55796055796056,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_344,6721.0,8767.0,76.6624843161857,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_19,1090.0,1867.0,58.382431708623464,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_34,13527.0,16166.0,83.67561548929852,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_38,28.0,98.0,28.57142857142857,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_245,1145.0,1632.0,70.1593137254902,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_86,10101.0,11448.0,88.23375262054508,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_116,264.0,403.0,65.50868486352357,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_173,7030.0,9365.0,75.06673785371063,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_274,5074.0,5835.0,86.95801199657241,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_91,817.0,1107.0,73.80307136404699,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_125,4707.0,5879.0,80.06463684300051,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_241,32997.0,39618.0,83.28789943964865,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_347,1073.0,1626.0,65.99015990159901,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_258,265.0,407.0,65.1105651105651,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_261,19957.0,22604.0,88.28968324190409,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_262,8272.0,9919.0,83.39550357898982,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_75,82748.0,95088.0,87.02254753491503,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_251,1491.0,2354.0,63.33899745114698,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_72,6.0,42.0,14.285714285714285,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_301,27673.0,30831.0,89.7570626966365,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_332,527.0,708.0,74.43502824858757,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_306,1567.0,2242.0,69.89295272078502,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_164,6220.0,7348.0,84.64888405008165,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_132,17.0,54.0,31.48148148148148,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_311,94.0,130.0,72.3076923076923,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_57,5292.0,6224.0,85.02570694087403,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_121,47.0,112.0,41.964285714285715,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_153,18682.0,21589.0,86.5348093936727,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_159,189.0,381.0,49.60629921259843,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_202,770.0,1183.0,65.08875739644971,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_47,55536.0,63863.0,86.96115121431815,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_44,2082.0,2570.0,81.01167315175097,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_338,2273.0,2768.0,82.11705202312139,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_336,1680.0,2000.0,84.0,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_178,1682.0,2286.0,73.57830271216098,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_99,2855.0,3591.0,79.5043163464216,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_308,1307.0,1876.0,69.66950959488273,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_265,288.0,432.0,66.66666666666666,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_352,508.0,658.0,77.20364741641338,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_130,50.0,87.0,57.47126436781609,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_302,887.0,1356.0,65.41297935103245,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_128,51.0,96.0,53.125,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_357,1100.0,1541.0,71.38221933809214,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_49,4.0,83.0,4.819277108433735,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_131,123.0,190.0,64.73684210526316,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_97,10.0,34.0,29.411764705882355,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-4_145,6.0,18.0,33.33333333333333,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_20,5982.0,9909.0,60.36936118679988,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_234,4310.0,11617.0,37.100800550916766,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_110,2232.0,7992.0,27.927927927927925,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_369,246122.0,318117.0,77.36838961765639,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_285,5078.0,6759.0,75.12945702026927,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_223,3249.0,5439.0,59.73524544953116,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_294,14594.0,19354.0,75.40560090937274,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_207,7087.0,10088.0,70.25178429817605,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_252,3015.0,5705.0,52.84837861524978,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_67,1225.0,2544.0,48.15251572327044,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_197,5095.0,6142.0,82.95343536307391,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_167,2609.0,3520.0,74.11931818181819,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_69,631.0,1308.0,48.24159021406727,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_205,1733.0,2403.0,72.11818560133166,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_79,4611.0,5762.0,80.02429711905589,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_157,3529.0,6211.0,56.818547737884394,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_310,1850.0,4351.0,42.5189611583544,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_209,7895.0,10519.0,75.05466299077858,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_39,2122.0,3898.0,54.43817342226783,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_299,9876.0,12356.0,79.9287795403043,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_135,1158.0,2459.0,47.09231394875965,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_305,18192.0,23726.0,76.67537722329934,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_376,1609.0,3234.0,49.7526283240569,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_321,2554.0,3584.0,71.26116071428571,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_14,1674.0,3195.0,52.394366197183096,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_230,2606.0,3681.0,70.79597935343656,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_351,53417.0,65618.0,81.40601664177512,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_186,154056.0,187558.0,82.13779204299469,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_115,4130.0,6094.0,67.77157860190351,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_108,1227.0,2428.0,50.535420098846785,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_103,2534.0,4398.0,57.617098681218735,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_242,193887.0,240417.0,80.6461273537229,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_66,1975.0,6307.0,31.31441255747582,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_131,5458.0,10120.0,53.93280632411067,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_142,15411.0,18046.0,85.39842624404301,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_373,2061.0,3547.0,58.10544121793064,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_337,2825.0,4259.0,66.33012444235736,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_78,99039.0,120544.0,82.16004114680116,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_211,2304.0,3831.0,60.1409553641347,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_33,10948.0,13848.0,79.05834777585211,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_237,10360.0,14309.0,72.40198476483333,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_169,68.0,123.0,55.28455284552846,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_173,1860.0,3314.0,56.12552806276403,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_98,6139.0,7616.0,80.60661764705883,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_379,7879.0,10397.0,75.78147542560355,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_254,81104.0,95186.0,85.20580757674448,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_331,55009.0,68409.0,80.411934102238,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_136,731.0,1828.0,39.989059080962804,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_96,15901.0,18341.0,86.69647238427567,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_232,43476.0,53116.0,81.85104300022591,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_268,10332.0,13202.0,78.26086956521739,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_219,1661.0,2620.0,63.39694656488549,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_292,17398.0,20736.0,83.90239197530865,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_128,2125.0,3873.0,54.86702814355796,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_111,2403.0,5668.0,42.39590684544813,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_271,25471.0,32717.0,77.85249258795122,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_332,5574.0,7694.0,72.4460618663894,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_217,164520.0,198065.0,83.06364072400476,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_255,17925.0,42778.0,41.90237972789752,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_113,1042.0,2937.0,35.47837929860402,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_179,7646.0,11035.0,69.2886270956049,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_154,8738.0,11313.0,77.23857509060373,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_295,1295.0,2081.0,62.22969726093225,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_202,41184.0,52023.0,79.16498471829767,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_31,940.0,1906.0,49.317943336831064,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_41,5415.0,7718.0,70.16066338429646,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_291,5872.0,8499.0,69.09048123308624,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_172,1278.0,2743.0,46.59132336857456,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_50,2415.0,3692.0,65.41170097508126,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_377,7780.0,10193.0,76.32689100362994,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_350,12352.0,25682.0,48.095942683591616,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_116,31356.0,36088.0,86.88760806916427,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_222,3893.0,7362.0,52.87965226840532,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_76,6604.0,9638.0,68.5204399252957,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_64,91860.0,111845.0,82.1315213018016,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_112,3073.0,4650.0,66.08602150537635,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_229,4106.0,6332.0,64.84523057485787,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_263,1661.0,2741.0,60.598321780372125,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_231,10626.0,13622.0,78.00616649537513,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_40,1855.0,3152.0,58.85152284263959,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_364,18832.0,23928.0,78.70277499164159,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_16,14092.0,17529.0,80.3924924410976,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_206,3075.0,5824.0,52.79876373626373,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_300,9866.0,12914.0,76.39770791389189,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_5,16262.0,22196.0,73.26545323481707,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_177,3324.0,4683.0,70.98014093529788,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_80,3333.0,5256.0,63.41324200913242,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_122,1506.0,3399.0,44.3071491615181,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_36,2750.0,5815.0,47.2914875322442,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_139,43280.0,97963.0,44.179945489623634,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_188,1408.0,2714.0,51.87914517317612,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_129,2615.0,5753.0,45.45454545454545,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_269,5935.0,9455.0,62.77102062400846,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_289,4539.0,6417.0,70.73398784478728,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_270,9799.0,12752.0,76.84284818067754,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_227,6362.0,8376.0,75.95510983763133,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_75,1283.0,2032.0,63.139763779527556,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_287,288.0,559.0,51.52057245080501,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_226,4912.0,9320.0,52.7038626609442,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_275,11380.0,24823.0,45.84457962373605,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_265,202440.0,244300.0,82.86532951289398,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_12,374.0,696.0,53.735632183908045,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_288,19398.0,27614.0,70.2469761715072,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_358,8054.0,11392.0,70.69873595505618,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_159,17761.0,21379.0,83.07685111558071,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_2,58416.0,72648.0,80.40964651470102,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_323,1062.0,2016.0,52.67857142857143,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_168,78652.0,96499.0,81.50550782909669,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_243,2640.0,4233.0,62.367115520907156,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_279,2858.0,5693.0,50.202002459160376,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_238,7206.0,16008.0,45.014992503748125,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_329,2632.0,3633.0,72.44701348747591,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_280,1595.0,2835.0,56.261022927689595,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_367,18983.0,23225.0,81.73519913885899,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_1,70.0,312.0,22.435897435897438,bad
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_89,1176.0,2891.0,40.67796610169492,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_282,2685.0,5415.0,49.584487534626035,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_203,37250.0,46268.0,80.50920722745742,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_256,2717.0,4506.0,60.29738126941855,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_264,2471.0,4592.0,53.8109756097561,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_370,159363.0,197330.0,80.75964121015558,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_313,2021.0,2832.0,71.36299435028248,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_190,935.0,1603.0,58.32813474734873,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_174,106041.0,128122.0,82.76564524437646,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_92,1160.0,2590.0,44.78764478764479,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_200,1410.0,2143.0,65.79561362575829,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_65,3338.0,5105.0,65.38687561214496,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_191,5097.0,7007.0,72.7415441701156,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_303,45244.0,56210.0,80.49101583348158,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_148,6078.0,8170.0,74.39412484700122,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_348,2465.0,3935.0,62.642947903430745,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_176,15559.0,18905.0,82.300978577096,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_17,1920.0,3473.0,55.28361646991073,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_158,15120.0,33510.0,45.12085944494181,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_126,2438.0,3606.0,67.60953965612867,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_87,24949.0,31016.0,80.43912819190095,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_251,4534.0,5585.0,81.18173679498656,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_175,13954.0,16518.0,84.47753965371109,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_71,11486.0,27309.0,42.059394338862646,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_199,3998.0,6435.0,62.12898212898212,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_247,4622.0,5927.0,77.98211574152185,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_45,9750.0,21122.0,46.160401477132844,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_102,3154.0,4241.0,74.36925253477953,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_24,14488.0,18328.0,79.04845045831514,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_308,16488.0,21258.0,77.56138865368331,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_58,26866.0,33635.0,79.87513007284079,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_346,2127.0,3333.0,63.81638163816382,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_335,36931.0,46048.0,80.20109451007644,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_225,243451.0,325686.0,74.75021953660888,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_124,31754.0,82343.0,38.56308368653073,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_74,13640.0,17177.0,79.40851138149851,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_10,1014.0,1803.0,56.2396006655574,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_293,1881.0,3156.0,59.60076045627376,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_204,47116.0,54753.0,86.05190583164392,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_343,1722.0,2462.0,69.94313566206336,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_150,1454.0,2796.0,52.002861230329046,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_248,993.0,2021.0,49.13409203364671,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_82,47642.0,57535.0,82.80524897888242,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_325,2256.0,2938.0,76.78692988427501,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_105,18635.0,23596.0,78.97525004238007,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_178,13062.0,15813.0,82.60292164674635,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_21,4067.0,5818.0,69.9037469920935,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_43,3544.0,6341.0,55.89023813278663,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_195,15975.0,24125.0,66.21761658031087,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_212,7977.0,11594.0,68.80282904950836,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_61,1676.0,2199.0,76.21646202819463,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_236,2451.0,4077.0,60.117733627667405,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_257,31480.0,38401.0,81.97703184812896,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_296,9118.0,11744.0,77.63964577656675,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_106,27727.0,59598.0,46.523373267559315,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_216,7625.0,9779.0,77.97320789446773,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_384,2013.0,3648.0,55.18092105263158,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_273,8623.0,12514.0,68.90682435672048,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_375,7544.0,8960.0,84.19642857142857,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_143,20239.0,51681.0,39.16139393587586,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_140,27116.0,34647.0,78.2636303287442,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_201,12229.0,16219.0,75.3992231333621,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_137,1300.0,2453.0,52.996331023236856,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_117,2316.0,3437.0,67.38434681408205,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_324,2523.0,3408.0,74.03169014084507,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_353,27917.0,32129.0,86.89034828348221,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_366,3063.0,4199.0,72.945939509407,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_208,164965.0,204350.0,80.72669439686811,good
PZ-MB-TChIC-Gastd7-rep2-H3K27me3-5_95,3009.0,4984.0,60.37319422150883,good
