,TA_start,total,TA_ratio,QC
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_222,2207.0,5106.0,43.22365844104974,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_8,1634.0,3604.0,45.33851276359601,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_241,1551.0,2796.0,55.47210300429185,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_2,554.0,1614.0,34.32465923172243,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_315,402.0,1371.0,29.321663019693656,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_215,344.0,742.0,46.36118598382749,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_141,1746.0,3547.0,49.22469692698055,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_153,4425.0,5562.0,79.55771305285867,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_3,1671.0,2616.0,63.87614678899083,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_363,1099.0,1841.0,59.6958174904943,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_13,1553.0,2675.0,58.05607476635514,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_327,172.0,574.0,29.965156794425084,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_330,1245.0,2343.0,53.13700384122919,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_303,1884.0,3448.0,54.64037122969838,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_82,540.0,1255.0,43.02788844621514,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_319,536.0,1336.0,40.119760479041915,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_85,456.0,1182.0,38.578680203045685,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_257,491.0,1169.0,42.00171086398631,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_6,1549.0,2452.0,63.17292006525286,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_17,871.0,1646.0,52.91616038882139,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_268,1043.0,2315.0,45.05399568034557,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_128,1719.0,3125.0,55.008,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_87,769.0,2251.0,34.162594402487784,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_218,2521.0,4109.0,61.353127281577024,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_339,1829.0,3114.0,58.73474630700064,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_15,1350.0,2104.0,64.16349809885932,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_213,692.0,1155.0,59.913419913419915,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_336,256.0,443.0,57.78781038374717,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_137,854.0,1865.0,45.79088471849866,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_341,2611.0,5312.0,49.15286144578313,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_40,1435.0,3230.0,44.42724458204334,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_110,1715.0,4787.0,35.82619594735743,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_4,1376.0,2457.0,56.003256003256006,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_364,1639.0,2780.0,58.9568345323741,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_182,2262.0,3341.0,67.70428015564202,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_294,1238.0,2349.0,52.70327799063431,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_101,1821.0,2626.0,69.34501142421935,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_298,3373.0,5337.0,63.2002997938917,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_63,1627.0,3186.0,51.06716886377903,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_209,1852.0,2588.0,71.5610510046368,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_161,864.0,1911.0,45.211930926216645,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_42,892.0,1642.0,54.32399512789281,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_131,4787.0,7075.0,67.66077738515901,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_234,1030.0,2675.0,38.504672897196265,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_104,845.0,1406.0,60.099573257467995,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_204,958.0,2050.0,46.73170731707317,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_194,1268.0,2620.0,48.396946564885496,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_340,144.0,197.0,73.09644670050761,bad
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_56,481.0,881.0,54.59704880817253,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_219,878.0,2095.0,41.90930787589499,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_361,1996.0,3548.0,56.25704622322435,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_132,515.0,732.0,70.3551912568306,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_323,559.0,1094.0,51.09689213893967,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_10,1265.0,1902.0,66.50893796004206,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_25,28.0,76.0,36.84210526315789,bad
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_103,353.0,665.0,53.0827067669173,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_264,1148.0,2026.0,56.66337611056268,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_95,1198.0,3026.0,39.5902181097158,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_270,2098.0,3201.0,65.54201811933771,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_118,1446.0,3140.0,46.05095541401274,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_126,1046.0,1963.0,53.285787060621495,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_98,860.0,1271.0,67.66325727773406,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_34,883.0,1653.0,53.41802782819117,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_346,449.0,960.0,46.770833333333336,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_351,1005.0,1724.0,58.29466357308585,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_291,499.0,991.0,50.35317860746721,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_237,1554.0,2631.0,59.064994298745724,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_359,534.0,1852.0,28.833693304535636,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_88,1346.0,3033.0,44.37850313221233,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_147,589.0,946.0,62.26215644820295,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_160,1389.0,2753.0,50.45405012713403,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_384,1805.0,3482.0,51.83802412406663,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_225,766.0,2505.0,30.578842315369258,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_134,1898.0,4178.0,45.42843465773097,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_252,1379.0,3677.0,37.503399510470494,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_366,1347.0,1997.0,67.45117676514772,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_296,1123.0,2572.0,43.66251944012441,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_47,555.0,1093.0,50.777676120768525,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_230,70.0,453.0,15.45253863134658,bad
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_212,3769.0,11895.0,31.685582177385456,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_24,1534.0,2366.0,64.83516483516483,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_163,330.0,543.0,60.773480662983424,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_214,1687.0,3664.0,46.04257641921398,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_355,698.0,1332.0,52.4024024024024,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_358,1297.0,3086.0,42.028515878159425,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_285,2377.0,3422.0,69.46230274693161,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_297,103751.0,121364.0,85.48745921360535,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_349,2529.0,7223.0,35.013152429738334,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_84,506.0,1128.0,44.858156028368796,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_79,546.0,997.0,54.764292878635914,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_207,769.0,2130.0,36.10328638497652,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_36,1008.0,2564.0,39.31357254290172,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_139,997.0,1892.0,52.69556025369979,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_90,1791.0,3052.0,58.68283093053736,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_30,1176.0,2687.0,43.76628209899516,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_343,970.0,1701.0,57.02527924750147,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_148,2376.0,3671.0,64.72350858076818,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_169,1206.0,2357.0,51.16673737802291,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_41,1354.0,2630.0,51.48288973384031,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_121,670.0,1095.0,61.18721461187214,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_360,551.0,1277.0,43.14800313234142,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_28,1384.0,2563.0,53.99921966445571,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_326,18779.0,48870.0,38.42643748721097,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_72,1573.0,2126.0,73.98871119473189,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_59,3147.0,8197.0,38.39209466878126,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_45,1004.0,2220.0,45.22522522522522,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_158,1122.0,2286.0,49.08136482939632,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_54,504.0,1187.0,42.45998315080033,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_304,1060.0,2820.0,37.5886524822695,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_172,1225.0,2087.0,58.69669381887878,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_31,240.0,714.0,33.61344537815126,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_190,329.0,684.0,48.099415204678365,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_276,73.0,140.0,52.142857142857146,bad
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_217,2051.0,2726.0,75.23844460748349,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_178,1962.0,4415.0,44.43941109852775,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_368,1141.0,1633.0,69.87140232700551,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_280,730.0,1833.0,39.82542280414621,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_236,1174.0,2202.0,53.31516802906449,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_383,1098.0,2059.0,53.32685769791161,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_337,688.0,1114.0,61.759425493716336,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_256,1386.0,3567.0,38.85618166526493,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_372,1065.0,1850.0,57.567567567567565,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_86,737.0,1092.0,67.4908424908425,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_180,2047.0,3992.0,51.27755511022044,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_203,866.0,1897.0,45.65102793885082,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_335,914.0,1762.0,51.87287173666289,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_249,2478.0,4725.0,52.44444444444445,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_278,773.0,1434.0,53.90516039051604,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_165,3619.0,9287.0,38.96845052223538,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_106,4542.0,8693.0,52.24893592545726,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_331,1731.0,2875.0,60.208695652173915,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_108,712.0,1703.0,41.808573106283035,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_352,3260.0,6119.0,53.276679195947054,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_26,283.0,559.0,50.62611806797853,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_223,2975.0,5065.0,58.73642645607108,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_226,1327.0,2662.0,49.849737039819686,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_376,7965.0,15953.0,49.927913245157654,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_166,699.0,1563.0,44.72168905950096,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_97,6542.0,15507.0,42.18739923905333,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_14,468.0,1530.0,30.58823529411765,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_369,1845.0,3116.0,59.210526315789465,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_53,578.0,2073.0,27.88229618909793,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_107,1486.0,2288.0,64.94755244755245,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_20,2174.0,4850.0,44.824742268041234,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_99,1285.0,1654.0,77.69044740024184,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_55,499.0,805.0,61.98757763975156,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_35,585.0,1281.0,45.66744730679157,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_318,1211.0,2651.0,45.680875141456056,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_74,574.0,1042.0,55.08637236084453,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_320,696.0,1802.0,38.6237513873474,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_272,750.0,1487.0,50.43712172158708,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_46,1719.0,3285.0,52.32876712328767,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_240,542.0,1517.0,35.72841133816744,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_133,660.0,1412.0,46.742209631728045,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_177,8125.0,12073.0,67.29893150004142,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_142,730.0,1209.0,60.380479735318445,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_144,446.0,1151.0,38.748913987836666,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_119,1049.0,1412.0,74.29178470254958,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_332,560.0,1324.0,42.296072507552864,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_302,194.0,339.0,57.227138643067846,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_168,2051.0,3815.0,53.76146788990825,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_191,1975.0,3361.0,58.762273132996135,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_167,260.0,673.0,38.632986627043095,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_91,1710.0,2210.0,77.37556561085974,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_125,1812.0,2480.0,73.06451612903226,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_227,656.0,1346.0,48.736998514115896,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_269,914.0,1842.0,49.6199782844734,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_37,2570.0,3763.0,68.29657188413499,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_224,515.0,1598.0,32.22778473091365,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_32,2147.0,4963.0,43.26012492444086,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_286,896.0,1467.0,61.077027948193596,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_136,335.0,1074.0,31.191806331471135,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_325,477.0,1005.0,47.462686567164184,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_221,7351.0,13105.0,56.09309423884014,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_151,4626.0,5402.0,85.63495001851166,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_235,385.0,913.0,42.168674698795186,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_70,1512.0,2246.0,67.31967943009795,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_196,533.0,723.0,73.72060857538037,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_186,1373.0,2849.0,48.19234819234819,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_292,3421.0,4804.0,71.21149042464613,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_19,805.0,1421.0,56.65024630541872,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_247,444.0,811.0,54.747225647348955,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_115,1603.0,2591.0,61.86800463141644,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_159,1434.0,2104.0,68.15589353612167,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_299,689.0,1204.0,57.22591362126246,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_157,1203.0,2715.0,44.30939226519337,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_130,797.0,1267.0,62.904498816101025,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_67,984.0,1941.0,50.695517774343124,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_202,1290.0,2682.0,48.09843400447427,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_114,1298.0,2395.0,54.19624217118998,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_83,789.0,1158.0,68.13471502590673,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_61,804.0,1248.0,64.42307692307693,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_78,1185.0,2215.0,53.49887133182845,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_170,1366.0,2125.0,64.28235294117647,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_122,2201.0,3003.0,73.29337329337329,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_324,396.0,924.0,42.857142857142854,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_238,1197.0,2440.0,49.05737704918033,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_16,870.0,1420.0,61.267605633802816,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_75,894.0,1715.0,52.12827988338192,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_189,813.0,1518.0,53.55731225296443,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_211,1553.0,3716.0,41.79224973089343,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_117,637.0,1086.0,58.65561694290976,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_152,890.0,1619.0,54.97220506485485,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_216,524.0,1086.0,48.25046040515654,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_308,821.0,1387.0,59.19250180245134,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_124,2273.0,3757.0,60.50039925472451,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_262,689.0,1395.0,49.39068100358423,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_307,615.0,1531.0,40.16982364467668,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_105,1650.0,2988.0,55.22088353413655,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_62,375.0,835.0,44.91017964071856,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_365,1760.0,2638.0,66.71721000758151,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_50,1694.0,2794.0,60.629921259842526,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_220,546.0,784.0,69.64285714285714,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_375,631.0,1319.0,47.83927217589083,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_184,1158.0,2538.0,45.62647754137116,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_150,1145.0,2232.0,51.299283154121866,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_138,701.0,1269.0,55.240346729708435,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_328,707.0,1210.0,58.429752066115704,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_57,560.0,972.0,57.61316872427984,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_49,3.0,74.0,4.054054054054054,bad
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_279,1616.0,3120.0,51.7948717948718,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_274,555.0,923.0,60.13001083423619,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_282,1279.0,2728.0,46.884164222873906,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_195,996.0,1793.0,55.54935861684328,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_52,953.0,1455.0,65.49828178694158,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_347,1283.0,1962.0,65.39245667686035,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_58,1473.0,2288.0,64.37937062937063,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_378,775.0,1322.0,58.6232980332829,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_48,982.0,1655.0,59.335347432024165,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_309,413.0,686.0,60.204081632653065,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_11,1045.0,1782.0,58.64197530864198,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_200,615.0,1021.0,60.235063663075415,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_164,392.0,713.0,54.97896213183731,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_205,1070.0,1710.0,62.57309941520468,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_156,605.0,985.0,61.42131979695431,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_65,1079.0,1585.0,68.07570977917982,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_80,771.0,1496.0,51.537433155080215,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_338,316.0,431.0,73.31786542923435,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_232,1145.0,1807.0,63.36469286109574,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_261,420.0,720.0,58.333333333333336,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_94,1388.0,2334.0,59.46872322193659,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_357,558.0,830.0,67.2289156626506,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_380,308.0,454.0,67.84140969162996,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_373,1074.0,1847.0,58.14834867352463,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_258,285.0,543.0,52.48618784530387,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_208,773.0,1407.0,54.93958777540867,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_27,732.0,2151.0,34.03068340306834,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_275,895.0,1717.0,52.125800815375655,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_290,971.0,1736.0,55.9331797235023,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_21,426.0,864.0,49.30555555555556,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_100,1001.0,1896.0,52.79535864978902,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_251,426.0,830.0,51.325301204819276,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_246,267.0,657.0,40.63926940639269,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_377,1362.0,3717.0,36.642453591606134,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_374,753.0,1314.0,57.30593607305936,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_154,1404.0,2901.0,48.3971044467425,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_356,1547.0,2556.0,60.52425665101722,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_197,122.0,315.0,38.730158730158735,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_228,1710.0,3503.0,48.81530117042535,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_295,463.0,1141.0,40.57843996494303,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_69,223.0,562.0,39.679715302491104,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_89,588.0,1237.0,47.53435731608731,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_181,638.0,1236.0,51.61812297734628,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_44,321.0,515.0,62.33009708737865,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_175,478.0,1043.0,45.82933844678811,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_301,1112.0,1603.0,69.369931378665,good
PZ-MB-TChIC-Gastd6-rep3-H3K4me3-4_162,750.0,1623.0,46.21072088724584,good
