names,names,stat,log2FoldChange,pvals,padj,p_log10
Sparcl1,Sparcl1,-1.6720812,-0.77510387,0.0945083083825081,0.624400801684585,0.20453654800717297
Cbarp,Cbarp,-1.6739227,-0.41253886,0.0941457900390465,0.6223821625958511,0.20594286267196946
Sec61g,Sec61g,-1.6749265,-0.4400541,0.09394864022040117,0.6212668442363474,0.20672182319265253
Gm14124,Gm14124,-1.6749396,-2.3075867,0.09394606529241399,0.6212668442363474,0.20672182319265253
9930014A18Rik,9930014A18Rik,-1.6749572,-1.2157768,0.09394263214313249,0.6212668442363474,0.20672182319265253
Celf3,Celf3,-1.6768184,-3.2063987,0.09357800508914633,0.6193783699969538,0.20804396519652316
Brd8,Brd8,-1.6779578,-0.12917416,0.09335533364876131,0.6179981640072773,0.20901281514207856
Cops7a,Cops7a,-1.6794865,-0.18062325,0.09305725439363757,0.61621165530652,0.21027009149873527
Gpi1,Gpi1,-1.679526,-0.052325476,0.09304958863314043,0.61621165530652,0.21027009149873527
5330434G04Rik,5330434G04Rik,-1.6799874,-1.5306674,0.09295976667150198,0.6157527540395077,0.21059363704227152
Rnf208,Rnf208,-1.6800005,-1.0309391,0.09295721351049864,0.6157527540395077,0.21059363704227152
Foxd1,Foxd1,-1.6800618,-2.1772518,0.09294529950334972,0.6157527540395077,0.21059363704227152
Psmg2,Psmg2,-1.6813018,-0.23785901,0.09270430445921353,0.6143400221640373,0.21159119094966475
Pitpnc1,Pitpnc1,-1.6818157,-0.16598886,0.09260456831626647,0.6137721775342837,0.2119928021492199
Pcgf5,Pcgf5,-1.6821569,-0.33356252,0.09253840808559301,0.6135198160345439,0.21217140546269514
1700007K13Rik,1700007K13Rik,-1.682262,-2.7496123,0.09251805872904906,0.6135198160345439,0.21217140546269514
1190007I07Rik,1190007I07Rik,-1.6823975,-1.1940174,0.0924917794618169,0.6134899554374134,0.212192543505544
Med8,Med8,-1.6826272,-0.28130504,0.09244728792281723,0.6133188682008442,0.2123136744296392
Anapc13,Anapc13,-1.6826665,-0.2992608,0.09243966252779733,0.6133188682008442,0.2123136744296392
Slc52a2,Slc52a2,-1.6833402,-0.3030472,0.09230926179389637,0.6127444480457499,0.21272061511304186
Fchsd2,Fchsd2,-1.6836311,-0.18605383,0.0922529980774713,0.6124640235530767,0.21291941689201777
Zfp593,Zfp593,-1.6843221,-0.43181938,0.09211942933444414,0.6116702107980545,0.21348266974096192
Spta1,Spta1,-1.684799,-4.33832,0.09202737439300539,0.6111518490051373,0.2138508699675986
Surf2,Surf2,-1.6851773,-0.43702078,0.09195437422392347,0.6107598911853815,0.2141294909489646
Gm15427,Gm15427,-1.6851795,-0.80019796,0.09195395239290476,0.6107598911853815,0.2141294909489646
BC005624,BC005624,-1.6866295,-0.368006,0.09167462045845758,0.6091795958099574,0.21525465158607096
Tmed1,Tmed1,-1.6869707,-0.2620642,0.09160899449671224,0.6088361086942279,0.2154995984490203
Esrrb,Esrrb,-1.687758,-1.7264925,0.09145769406298405,0.6079230353424366,0.21615140007242825
Mrps27,Mrps27,-1.689582,-0.1545761,0.09110795299491788,0.6057826166947127,0.21768319317199913
Manba,Manba,-1.6896892,-1.3529733,0.09108743815140194,0.6057383957797415,0.21771489695454596
Pgm2l1,Pgm2l1,-1.6907214,-0.29927608,0.09089001593331839,0.6046095746258546,0.21852497959576372
Cab39l,Cab39l,-1.6909488,-0.5084942,0.09084656242030173,0.6045045931625651,0.21860039492301397
Zc3h14,Zc3h14,-1.6912333,-0.06462886,0.0907922690263083,0.6042353428832347,0.2187938756032018
Arhgap27,Arhgap27,-1.6912441,-1.6167833,0.09079018134013644,0.6042353428832347,0.2187938756032018
Chn1,Chn1,-1.6912704,-0.3091228,0.09078517105085063,0.6042353428832347,0.2187938756032018
Cobl,Cobl,-1.691406,-1.7448512,0.09075928809878825,0.6042353428832347,0.2187938756032018
Slc35b4,Slc35b4,-1.6924033,-0.22857451,0.09056910546931447,0.6033015378959931,0.21946556760769267
BC031181,BC031181,-1.6932453,-0.22196735,0.09040878432913317,0.6023254339927047,0.22016879777999498
Ndufaf6,Ndufaf6,-1.6933634,-0.68210524,0.09038631599784235,0.6022675815558532,0.22021051310423184
Map7d3,Map7d3,-1.6941026,-0.7713807,0.09024578293793384,0.6015146456660971,0.22075379400238065
Eif1a,Eif1a,-1.6947588,-0.55082464,0.09012119679043366,0.6007758939534387,0.22128750165807462
Akr1c19,Akr1c19,-1.6959136,-5.2455626,0.08990226139451708,0.599499344106814,0.22221128771266746
Abt1,Abt1,-1.6960578,-0.35855135,0.08987492459880796,0.599408537726533,0.22227707543589564
Zfp667,Zfp667,-1.698175,-0.6477541,0.08947475317353969,0.5970130483972392,0.2240161767684692
Btbd19,Btbd19,-1.6999552,-0.85287887,0.08913935708406746,0.5949568668438728,0.22551451859197205
Slc36a1,Slc36a1,-1.7006987,-0.48600456,0.08899956554006544,0.5941145940429333,0.22612977932762518
Fdxr,Fdxr,-1.7012411,-0.8960368,0.08889771138427943,0.5935253527033241,0.22656072522835957
Dnase2a,Dnase2a,-1.702665,-0.65094036,0.08863079103241513,0.5919241655452842,0.22773392941700327
Dph7,Dph7,-1.702735,-0.46929625,0.08861768719686879,0.5919241655452842,0.22773392941700327
Gpank1,Gpank1,-1.7039903,-0.7303407,0.08838290223565688,0.5904491409140802,0.22881750494567982
Mcm9,Mcm9,-1.7049482,-0.3917239,0.08820408328162781,0.5893446402596116,0.2296306617655993
Imp3,Imp3,-1.7049636,-0.17411532,0.08820122781439291,0.5893446402596116,0.2296306617655993
Arrb2,Arrb2,-1.7064573,-0.7974382,0.08792297401534623,0.5876461156041749,0.23088413022936108
Pdcd5,Pdcd5,-1.7097903,-0.25332943,0.08730464930633312,0.583867937213817,0.23368537313617643
Pmaip1,Pmaip1,-1.7101184,-0.90282506,0.08724398072755248,0.5835543113851033,0.2339187179610381
Clcn2,Clcn2,-1.7116996,-0.45879984,0.0869520352170791,0.5817796892296175,0.2352414446727907
Syn1,Syn1,-1.7117696,-2.0348625,0.08693913194704964,0.5817796892296175,0.2352414446727907
Scrn1,Scrn1,-1.7119074,-1.2434839,0.08691373315118921,0.5817796892296175,0.2352414446727907
Tubgcp4,Tubgcp4,-1.7122443,-0.16361761,0.08685167242188396,0.5814643609844518,0.23547689882395167
Rnf126,Rnf126,-1.7154089,-0.2055631,0.08627028903582483,0.5777491107088017,0.23826071432926405
Dalrd3,Dalrd3,-1.7154679,-0.55821043,0.08625947078064182,0.5777491107088017,0.23826071432926405
Rmi1,Rmi1,-1.7160387,-0.45027897,0.08615495079872634,0.5771536270081498,0.23870857075860458
Zfp397,Zfp397,-1.7165111,-0.15349376,0.08606852889432837,0.5766631031930839,0.2390778352932284
Bscl2,Bscl2,-1.7166445,-0.3761494,0.08604413539465729,0.5766363168004086,0.23909800903532763
Spire2,Spire2,-1.7180618,-1.2337974,0.08578534912584058,0.5750303296497546,0.2403092480892468
Aplp2,Aplp2,-1.7188622,-0.13357775,0.0856394609871679,0.5741405079009287,0.24098181084492773
Fam83e,Fam83e,-1.7188951,-1.3961464,0.08563348624517869,0.5741405079009287,0.24098181084492773
Cdk9,Cdk9,-1.7200979,-0.20641084,0.08541464492010428,0.572897029659852,0.2419234294621693
Camta1,Camta1,-1.7201548,-0.29376924,0.0854043108955328,0.572897029659852,0.2419234294621693
Gga3,Gga3,-1.7210734,-0.14169244,0.08523751664772318,0.5719724066741934,0.24262492211290254
Pou3f4,Pou3f4,-1.7220794,-3.690145,0.0850551395367007,0.570836267511212,0.24348844221536875
Faim,Faim,-1.7221472,-0.4402074,0.0850428602636893,0.570836267511212,0.24348844221536875
Tox4,Tox4,-1.7221538,-0.11280375,0.08504167202303055,0.570836267511212,0.24348844221536875
Pbk,Pbk,-1.7227814,-0.18913223,0.08492805906672113,0.5704214955701941,0.24380411704184607
Polr2e,Polr2e,-1.7230264,-0.15813942,0.08488375561710113,0.5702115877408925,0.24396396127981682
Efcab2,Efcab2,-1.7230744,-0.3866367,0.08487505535067497,0.5702115877408925,0.24396396127981682
Mettl5,Mettl5,-1.723186,-0.7373213,0.08485488932523784,0.5701930128435814,0.24397810884709378
Zdhhc5,Zdhhc5,-1.7233741,-0.11784487,0.0848208926481791,0.5700522413000451,0.24408534245259272
Hist1h4h,Hist1h4h,-1.7234462,-0.46068305,0.08480785033683726,0.5700522413000451,0.24408534245259272
Mlec,Mlec,-1.724192,-0.06698559,0.0846731747493679,0.5692346019348565,0.24470870842502024
Recql5,Recql5,-1.7245486,-0.40566593,0.08460886017246952,0.5688897675893145,0.2449718776568413
Pomt2,Pomt2,-1.7260532,-0.20200907,0.08433783275014657,0.5671547253634991,0.24629844515501165
Mvd,Mvd,-1.7260817,-0.17243868,0.08433271836341784,0.5671547253634991,0.24629844515501165
Ndufv2,Ndufv2,-1.7262194,-0.118245155,0.08430793681371591,0.5671282628680618,0.2463187090853837
Rprm,Rprm,-1.7270002,-0.29361808,0.08416761932610305,0.5663587642040302,0.24690837454600015
Hcn3,Hcn3,-1.7276498,-1.219634,0.08405102869759956,0.5656613516369103,0.24744349307188432
Qrich1,Qrich1,-1.7287258,-0.11969533,0.08385817635290228,0.5644504056439151,0.24837421051735786
Eif3k,Eif3k,-1.7287674,-0.100472644,0.08385073599348118,0.5644504056439151,0.24837421051735786
Mrm1,Mrm1,-1.7291217,-1.5175352,0.08378731884306281,0.564147287343544,0.24860749578667637
Hdgfl2,Hdgfl2,-1.7295897,-0.13356268,0.0837036051084978,0.5637100005740057,0.2489442604510896
Chst1,Chst1,-1.7314553,-1.6147947,0.08337059648634136,0.5618609796521271,0.25037112791612887
Ampd2,Ampd2,-1.7318227,-0.26233965,0.0833051364514164,0.5615064357758152,0.25064526165380485
Ndc80,Ndc80,-1.7333667,-0.28993076,0.08303050341516298,0.5598280439370193,0.2519453498462076
Smim15,Smim15,-1.7335396,-0.30106565,0.08299981821209643,0.5597075254676191,0.2520388538095662
D8Ertd738e,D8Ertd738e,-1.7340229,-0.101400875,0.08291402613219655,0.5592153003615004,0.25242095462348585
Tsen34,Tsen34,-1.7343357,-0.14346468,0.08285855191201116,0.5589274342423467,0.2526445730685527
Tex30,Tex30,-1.7372597,-0.25338027,0.08234134131714595,0.5556101225463203,0.2552298505406801
Txnl4b,Txnl4b,-1.7379311,-0.540253,0.08222295046385225,0.5550684376879124,0.2556534668271771
Tubgcp2,Tubgcp2,-1.7380186,-0.12516436,0.08220753511444463,0.5550501339337351,0.2556677882152544
Rhbdd3,Rhbdd3,-1.7393986,-0.36187848,0.0819646679177533,0.5534958741877216,0.25688561204665683
Nkapd1,Nkapd1,-1.7402712,-0.19163191,0.08181139635923129,0.5525462541862999,0.2576313609060896
Grk2,Grk2,-1.7410958,-0.19362853,0.0816667895697015,0.5516548706075801,0.2583325430456434
Heg1,Heg1,-1.7412051,-0.39004532,0.0816476265353644,0.5516107083588381,0.25836731150269127
Rin2,Rin2,-1.7417629,-0.4325403,0.08154995180111796,0.5510360260041207,0.2588200066231159
Map6,Map6,-1.7419487,-4.1135025,0.08151741463341301,0.5509013708814304,0.25892614691239324
Cdk5rap3,Cdk5rap3,-1.7420428,-0.19606085,0.0815009586672673,0.5508753689869392,0.25894664558311303
Rgs17,Rgs17,-1.7426661,-1.567334,0.08139195818410352,0.5503088896659961,0.2593934715579061
Chpf,Chpf,-1.743729,-0.118547775,0.08120635657815137,0.5491389762043045,0.260317730303149
Spidr,Spidr,-1.744676,-0.2958099,0.0810412849934481,0.5481075514936131,0.261134214440454
Gabra3,Gabra3,-1.7489823,-1.8599598,0.0802940802536019,0.5434746181812734,0.26482073389823263
Pigo,Pigo,-1.7495575,-0.49681875,0.08019470093021878,0.5428860672981389,0.2652913039939446
Rhobtb3,Rhobtb3,-1.749645,-0.10960315,0.08017959496343283,0.5428679193471786,0.2653058221169404
Hist1h2ah,Hist1h2ah,-1.7505723,-0.7082499,0.08001961380915404,0.5418687146521619,0.2661059227026012
Leo1,Leo1,-1.7513137,-0.15672706,0.07989189103609527,0.541087678074413,0.26673235593106664
Acy1,Acy1,-1.7520354,-0.9213264,0.07976771832573591,0.5403304467239888,0.26734055999796746
Tbc1d30,Tbc1d30,-1.7528818,-3.4946866,0.07962229750425619,0.5394290277963183,0.2680656869662518
Herpud2,Herpud2,-1.7533652,-0.24738118,0.07953935029632464,0.5390342413210361,0.2683836460480551
Adal,Adal,-1.7536364,-0.58274513,0.07949284055687522,0.538802621279931,0.268570300097084
Chd9,Chd9,-1.7538266,-0.08069062,0.079460221924433,0.5386650979209313,0.2686811630681157
Ring1,Ring1,-1.7538704,-0.46833938,0.07945272492684903,0.5386650979209313,0.2686811630681157
Trmt11,Trmt11,-1.7542356,-0.24157965,0.07939014744462945,0.5383571212173375,0.26892953786335094
Mzt2,Mzt2,-1.7551169,-0.29198113,0.07923930214624245,0.5374176265246008,0.26968809343535927
1810055G02Rik,1810055G02Rik,-1.7552875,-0.21870355,0.07921013322140615,0.5373032030082993,0.2697805704778654
Pdss1,Pdss1,-1.7553532,-0.53435653,0.07919891672957911,0.5373032030082993,0.2697805704778654
Vrk2,Vrk2,-1.7572625,-0.6386771,0.07887308213121058,0.5351830767812892,0.2714976280068702
Reep1,Reep1,-1.757374,-0.29913294,0.07885408088565742,0.5351372550443084,0.27153481337454455
Tedc2,Tedc2,-1.7583581,-0.39045015,0.07868658418425155,0.5341664931003938,0.2723233576437281
Nubp1,Nubp1,-1.75838,-0.18434107,0.07868286532595137,0.5341664931003938,0.2723233576437281
Nploc4,Nploc4,-1.7587081,-0.10501829,0.07862709961082041,0.5340946220610003,0.27238179503402776
Kcnb1,Kcnb1,-1.7603637,-0.8002678,0.07834615914500823,0.5322690155814888,0.2738688142210782
Ddi2,Ddi2,-1.7612845,-0.12116274,0.07819027005695478,0.5313751888409413,0.27459872768454474
Fam118b,Fam118b,-1.7621987,-0.45097676,0.07803574172497632,0.5304075282678812,0.2753903204592477
Ap2a2,Ap2a2,-1.7623473,-0.10949919,0.078010626675813,0.5303193231823472,0.27546254825655314
Galnt12,Galnt12,-1.7632375,-1.4354769,0.07786044326590846,0.529463132565106,0.2761642751806162
Zfp746,Zfp746,-1.7634366,-0.17153749,0.07782689640103152,0.529317392692632,0.2762838354129752
A830018L16Rik,A830018L16Rik,-1.7637558,-3.1976275,0.07777309855102242,0.5290338547085038,0.2765165350675846
Vwa2,Vwa2,-1.7641276,-3.8283117,0.07771049538546694,0.5286903229346677,0.2767986387806978
Slc33a1,Slc33a1,-1.7648647,-0.30155936,0.07758651513776671,0.5279290504413899,0.27742443934539035
Gm20008,Gm20008,-1.7651708,-0.3290245,0.07753505738197533,0.5276610891083932,0.27764493047433036
Zfp398,Zfp398,-1.765372,-0.2657007,0.07750125742493626,0.5275132323029895,0.27776664191824235
Atr,Atr,-1.7661594,-0.14914973,0.07736911208354487,0.5266958360925769,0.2784401150375546
Cby1,Cby1,-1.7669336,-0.5357513,0.07723934822918696,0.5258943997945157,0.2791014539275374
Zfp956,Zfp956,-1.7672901,-1.163046,0.07717965786173775,0.5255698927115311,0.27936952130929765
Nalcn,Nalcn,-1.76757,-2.3536034,0.07713281079752184,0.52533275706228,0.2795655179712195
Zfp942,Zfp942,-1.7675766,-0.25624096,0.07713171309743239,0.52533275706228,0.2795655179712195
1500011B03Rik,1500011B03Rik,-1.7707391,-0.46792534,0.07660410162916051,0.5219759520086793,0.28234950494890415
Rnpepl1,Rnpepl1,-1.7710387,-0.15409549,0.07655426651691824,0.5217177442506121,0.2825643921465617
Sgsm1,Sgsm1,-1.7713362,-0.24379195,0.07650482131382493,0.5215434776130948,0.2827094814840573
Rrp36,Rrp36,-1.7720754,-0.3762036,0.07638204821791644,0.5207877760126385,0.28333921812757945
Heatr6,Heatr6,-1.7723334,-0.19495218,0.07633922446136779,0.5205770338600936,0.28351499544276504
Sfxn5,Sfxn5,-1.7723509,-0.9419421,0.07633632186473144,0.5205770338600936,0.28351499544276504
Rars2,Rars2,-1.7739627,-0.25544667,0.07606930599506626,0.5189793954138725,0.28484988422416474
Chst10,Chst10,-1.7742493,-1.318021,0.07602192440280783,0.5187371386979661,0.28505265782056605
5730455P16Rik,5730455P16Rik,-1.7749294,-0.23134497,0.07590953475663627,0.5180511532415175,0.2856273551704329
Mdp1,Mdp1,-1.7762264,-0.28755513,0.07569561121693591,0.5167526483873667,0.2867172889105011
Phf3,Phf3,-1.776596,-0.10128938,0.07563473497632046,0.5164177536881415,0.28699883573896967
Rab8a,Rab8a,-1.7769132,-0.154985,0.07558253573475911,0.5161420082506033,0.28723079272430635
Tex9,Tex9,-1.7775583,-0.702785,0.07547642803599845,0.5154979861373782,0.2877730270072975
AI504432,AI504432,-1.7782319,-1.4890507,0.07536577417991788,0.5148227078947455,0.2883423054042382
Neurl4,Neurl4,-1.7801521,-0.1676706,0.07505106549942162,0.5128332972685689,0.2900237846777427
Rfx6,Rfx6,-1.7803556,-2.9002976,0.07501779369832054,0.5126861292778543,0.29014843223694914
Jph1,Jph1,-1.7817968,-0.6334325,0.0747823739335242,0.5113171673755251,0.29130962567499613
Spns1,Spns1,-1.7825075,-0.24646631,0.07466649400094799,0.5106047565183,0.29191514385995276
Gm10095,Gm10095,-1.7840451,-0.4024174,0.07441633857167636,0.5090534286104762,0.29323663311910086
Slc39a6,Slc39a6,-1.7843512,-0.19998248,0.07436660284892062,0.5087928664378626,0.2934589863698446
Zfp1,Zfp1,-1.7852874,-0.36183316,0.07421472206626076,0.5079128166975249,0.2942108280243625
B9d1,B9d1,-1.7871857,-0.45328072,0.07390748053325902,0.5059686198650297,0.29587641723541985
Dtna,Dtna,-1.7873148,-2.0278106,0.07388663440211624,0.5059051784458329,0.29593087512999794
Ahsa2,Ahsa2,-1.7875553,-0.21727914,0.07384778156938533,0.5057976837353839,0.2960231638078353
Dnah11,Dnah11,-1.788148,-2.7129364,0.07375213357961395,0.505300998624261,0.2964498434665439
Kansl3,Kansl3,-1.7882267,-0.12567012,0.0737394351986138,0.505293234514215,0.2964565165902158
Kcnk16,Kcnk16,-1.7898014,-3.7355678,0.07348584277167275,0.5037135168712196,0.29781639493577816
Lig4,Lig4,-1.7898036,-0.34340122,0.07348549105660783,0.5037135168712196,0.29781639493577816
Rnf34,Rnf34,-1.790335,-0.23502515,0.07340006510203045,0.5032834658463297,0.298187337056969
Caap1,Caap1,-1.7903919,-0.3255322,0.07339092968871225,0.5032834658463297,0.298187337056969
Rundc3a,Rundc3a,-1.7904137,-1.8677834,0.07338741631584395,0.5032834658463297,0.298187337056969
Pkd1l1,Pkd1l1,-1.792299,-4.029709,0.07308508021618562,0.5014384798563702,0.2997823418017057
Rbm45,Rbm45,-1.7946283,-0.23024476,0.07271295243823149,0.4991204406879453,0.3017946439263019
B130055M24Rik,B130055M24Rik,-1.7946391,-0.7769752,0.07271120902389772,0.4991204406879453,0.3017946439263019
Smdt1,Smdt1,-1.7952538,-0.24907757,0.07261328411730414,0.49867132919980117,0.3021856005569707
Aurkaip1,Aurkaip1,-1.7970755,-0.16309828,0.07232362845430244,0.4968383098737308,0.30378492425397957
Zfp326,Zfp326,-1.7980684,-0.1878212,0.07216615965566381,0.49583451509916765,0.3046632452257594
Rab11a,Rab11a,-1.7989783,-0.14127094,0.07202211767650425,0.4949226711865598,0.30546265177440074
Igbp1,Igbp1,-1.7991948,-0.14034109,0.07198787316611716,0.49476516698141015,0.305600883659471
1810032O08Rik,1810032O08Rik,-1.799829,-0.72629285,0.07188763770906846,0.4941539929431891,0.3061376910282268
Mrps14,Mrps14,-1.8002467,-0.25446942,0.07182168303056641,0.493778308936031,0.3064679919988547
Dppa5a,Dppa5a,-1.8014256,-0.8057054,0.0716358269094447,0.4925780474505112,0.3075249471123233
Nop53,Nop53,-1.8022479,-0.08527246,0.07150640936389993,0.4918010301971611,0.30821056586067347
Clic4,Clic4,-1.8028865,-0.06904411,0.07140603647551266,0.49130726608686986,0.30864681290955476
Zfp703,Zfp703,-1.802974,-0.2370712,0.07139229576137607,0.49129009200035934,0.30866199432835795
Fyn,Fyn,-1.8034967,-0.18723483,0.0713102401443149,0.4908027256057439,0.30909303414338785
Pradc1,Pradc1,-1.8042928,-1.0168986,0.07118541694126097,0.4900980226253755,0.3097170497106319
Lamtor5,Lamtor5,-1.805686,-0.42096582,0.07096740734198709,0.4888281561057477,0.31084378703475607
Rdh11,Rdh11,-1.8062655,-0.29867712,0.07087687399488721,0.48828153606285346,0.3113296978695253
Ccdc93,Ccdc93,-1.8065935,-0.14907911,0.07082567069261922,0.48802925067867253,0.3115541472029574
Polr2i,Polr2i,-1.8084438,-0.46420476,0.07053745177039976,0.4861731827260665,0.31320900048095063
Chrna3,Chrna3,-1.8096226,-2.7730973,0.07035432518000471,0.4849875073271672,0.3142694481374311
Mrpl22,Mrpl22,-1.810725,-0.4510623,0.07018344298388186,0.48388587776689007,0.3152570526122066
Tlcd1,Tlcd1,-1.8120197,-0.46469578,0.06998315933623526,0.48265733457923515,0.316361089778265
Gm38162,Gm38162,-1.8120677,-0.98420846,0.06997572541234233,0.48265733457923515,0.316361089778265
Cdc14a,Cdc14a,-1.8134806,-0.31757623,0.06975772713620584,0.481330520579275,0.31755659936790304
Eps8l2,Eps8l2,-1.8145697,-3.8892379,0.0695900535582338,0.480249412417121,0.3185331578231831
Dync1li1,Dync1li1,-1.81462,-0.1678995,0.06958231759917294,0.480249412417121,0.3185331578231831
Gm14150,Gm14150,-1.8150684,-1.1233816,0.06951339784839602,0.4799478295502956,0.31880596797818284
Mrrf,Mrrf,-1.815847,-0.41573018,0.0693938460126232,0.479273873875675,0.3194162445756646
Mrps26,Mrps26,-1.8162385,-0.275505,0.06933379809912966,0.47901059025127674,0.31965488483836124
Rnps1,Rnps1,-1.8187186,-0.20861451,0.06895437362872048,0.4765399459367963,0.32190068878684136
Pdcd2l,Pdcd2l,-1.8188477,-0.3671872,0.06893467962844958,0.4764792101956321,0.3219560438069538
Shtn1,Shtn1,-1.8193594,-2.4415965,0.06885661672666309,0.4760149432602273,0.32237941351145555
Cnpy2,Cnpy2,-1.8193704,-0.17652413,0.06885494950886957,0.4760149432602273,0.32237941351145555
Mrpl20,Mrpl20,-1.8196787,-0.19679672,0.06880794762188987,0.47582906608863407,0.32254903254602
Ppfia3,Ppfia3,-1.8200133,-2.5734193,0.06875697540284577,0.47555184618105656,0.3228021279739173
Pdss2,Pdss2,-1.8209494,-0.79074657,0.06861455123708206,0.47464191863510957,0.3236339091275452
Gmpr2,Gmpr2,-1.8209778,-0.20232964,0.06861022906647368,0.47464191863510957,0.3236339091275452
Stx1b,Stx1b,-1.8225613,-0.53307694,0.06836987043203833,0.47309914619040017,0.3250478357289287
Ccz1,Ccz1,-1.823541,-0.21577245,0.06822148722171169,0.47214715637633536,0.32592262161646274
Dtx1,Dtx1,-1.8236789,-1.0864995,0.06820064208379296,0.4720776700384978,0.32598654184457104
Msantd2,Msantd2,-1.823751,-0.26798445,0.06818972529220829,0.4720768955382463,0.32598725435753817
Eda,Eda,-1.8240725,-0.71723706,0.06814111340170526,0.47188990103564815,0.3261593169385138
Wdr53,Wdr53,-1.8252623,-0.58238256,0.06796146412843394,0.470869700164194,0.32709925492756364
Zscan22,Zscan22,-1.8257434,-0.41042903,0.06788892255099573,0.4704416994727286,0.3274941898055122
Kctd5,Kctd5,-1.8260496,-0.20022371,0.06784279289590424,0.4701966155480571,0.3277205012299927
Neu1,Neu1,-1.8275259,-0.52439415,0.06762074373261344,0.4688807989877184,0.32893755157426735
Lcmt1,Lcmt1,-1.8276592,-0.30770364,0.06760070655977274,0.46881626512746516,0.32899732930104225
Ppia,Ppia,-1.8280267,-0.09780834,0.06754554746593233,0.46865535547618264,0.3291464157859819
Hhipl1,Hhipl1,-1.8282957,-1.4362669,0.06750518661432604,0.46845125609379273,0.3293355922059089
Srl,Srl,-1.8287244,0.027596148,0.06744091276674093,0.46807957421631097,0.3296803099485916
Epn2,Epn2,-1.8288622,-0.16912737,0.06742026401316036,0.46801060613266426,0.32974430476199357
Hnrnpr,Hnrnpr,-1.8293542,-0.09734799,0.06734656092834045,0.4675732708597048,0.3301503235365631
Arxes2,Arxes2,-1.8297545,-0.44226155,0.06728666465874475,0.46723166967660784,0.33046772775427957
Nr3c1,Nr3c1,-1.8308283,-0.5187044,0.06712617595170478,0.46626546160666665,0.3313667535122194
Tmed9,Tmed9,-1.8308764,-0.1696893,0.06711899239315253,0.46626546160666665,0.3313667535122194
Yme1l1,Yme1l1,-1.8309289,-0.09583158,0.06711115650551831,0.46626546160666665,0.3313667535122194
Gid4,Gid4,-1.8309661,-0.5289208,0.06710560654071947,0.46626546160666665,0.3313667535122194
Mir124-2hg,Mir124-2hg,-1.8312963,-3.3933747,0.06705632637391154,0.46607667126989644,0.33154263444632154
Ift88,Ift88,-1.8322499,-0.30714005,0.06691420114237491,0.46523684947668714,0.33232589392083944
Enpp3,Enpp3,-1.8344566,-1.9614381,0.06658624298409148,0.46310403410027706,0.33432143584942564
Ptk7,Ptk7,-1.8346688,-0.2541633,0.06655478466528454,0.4629589391515597,0.33445752580856597
Maoa,Maoa,-1.8372779,-0.14501742,0.06616887988642847,0.46064125734830247,0.3366371670311974
Nubp2,Nubp2,-1.8377153,-0.43669224,0.06610436583318276,0.46026547372391835,0.3369916019766948
Clpp,Clpp,-1.8384261,-0.2178293,0.0659996410440133,0.45975610919228077,0.33747249119076866
Ulk4,Ulk4,-1.838472,-0.49560905,0.06599287891667492,0.45975610919228077,0.33747249119076866
6030458C11Rik,6030458C11Rik,-1.8391609,-0.09890149,0.0658915155019238,0.45914931479976917,0.3380460594552304
Rtl8c,Rtl8c,-1.8394452,-1.9180976,0.06584972040323994,0.4589312704000568,0.3382523495846853
Camk2n2,Camk2n2,-1.8400686,-2.1988597,0.0657581691432407,0.458366331850244,0.33878728988152373
Gtf2a2,Gtf2a2,-1.8406066,-0.23487465,0.0656792303380572,0.45788914196586195,0.33923965487855057
Akip1,Akip1,-1.8420784,-1.1647215,0.06546367084028332,0.45653204192862223,0.3405287358855619
D430041D05Rik,D430041D05Rik,-1.8426099,-1.6559746,0.06538598228355896,0.45606305107774175,0.3409751116289605
Nudt9,Nudt9,-1.8443224,-0.16364862,0.06513616948577113,0.45446572676506325,0.3424988632408146
Orc3,Orc3,-1.844528,-0.13792017,0.06510623218435221,0.4543294027098758,0.34262915616040107
Adam17,Adam17,-1.8449566,-0.23734339,0.06504384622907584,0.4540390934006315,0.34290675217101224
9430037O13Rik,9430037O13Rik,-1.8451993,-0.78666747,0.0650085372835942,0.4539376702025753,0.3430037756570785
Arhgap17,Arhgap17,-1.8452891,-0.20779334,0.06499549924005152,0.4539191747597651,0.3430214711093924
Ar,Ar,-1.8456215,-2.2386067,0.0649471818995518,0.45365424850093006,0.34327501757217427
Gm42547,Gm42547,-1.8457462,-0.47999933,0.0649290705380029,0.45360025917427,0.34332670597158027
Gna11,Gna11,-1.8465204,-0.16122502,0.064816682722121,0.45288752355864204,0.34400964338034673
Rec8,Rec8,-1.8467807,-0.7892868,0.06477893870276599,0.45270062697429037,0.34418890402189806
Slc35c1,Slc35c1,-1.8469709,-0.50843036,0.06475135581299986,0.45264823789212427,0.3442391659489961
Cln5,Cln5,-1.8470496,-0.2263877,0.06473994503849853,0.45264089273116326,0.34424621333919714
Ube2s,Ube2s,-1.8486768,-0.32135382,0.06450449361275368,0.45121130810675963,0.3456200247454002
Cks2,Cks2,-1.8491668,-0.38829535,0.06443374359246686,0.45078858147293344,0.34602709321621944
Rad1,Rad1,-1.8492148,-0.78608125,0.06442679838539803,0.45078858147293344,0.34602709321621944
Eef1akmt2,Eef1akmt2,-1.8495429,-0.43959942,0.06437946116827845,0.4505531055427284,0.34625401248758764
