names,names,stat,log2FoldChange,pvals,padj,p_log10
Gm15385,Gm15385,-0.0150460275,0.3529793,0.9879954598588236,1.0,-0.0
Gm13005,Gm13005,-0.0150460275,0.206512,0.9879954598588236,1.0,-0.0
Vmn1r67,Vmn1r67,-0.0150460275,0.054946344,0.9879954598588236,1.0,-0.0
Gm13711,Gm13711,-0.0150460275,-0.07356943,0.9879954598588236,1.0,-0.0
Gm32996,Gm32996,-0.0150460275,0.35811412,0.9879954598588236,1.0,-0.0
Platr6,Platr6,-0.0150460275,0.9354796,0.9879954598588236,1.0,-0.0
Gm5221,Gm5221,-0.0150460275,0.21970885,0.9879954598588236,1.0,-0.0
Gm24121,Gm24121,-0.0150460275,0.70094836,0.9879954598588236,1.0,-0.0
Gm15868,Gm15868,-0.0150460275,0.037110075,0.9879954598588236,1.0,-0.0
Nlrp9b,Nlrp9b,-0.0150460275,0.3804604,0.9879954598588236,1.0,-0.0
Gm37225,Gm37225,-0.0150460275,0.07819184,0.9879954598588236,1.0,-0.0
H1fnt,H1fnt,-0.015048393,-0.22334656,0.9879935729400026,1.0,-0.0
1700119H24Rik,1700119H24Rik,-0.015048393,0.5072873,0.9879935729400026,1.0,-0.0
Gm18787,Gm18787,-0.015048393,0.10340161,0.9879935729400026,1.0,-0.0
Gm14569,Gm14569,-0.015048393,0.0509257,0.9879935729400026,1.0,-0.0
Gm12969,Gm12969,-0.015048393,0.16540553,0.9879935729400026,1.0,-0.0
Gm43960,Gm43960,-0.015048393,-0.004786211,0.9879935729400026,1.0,-0.0
Gm13517,Gm13517,-0.015048393,-0.37904075,0.9879935729400026,1.0,-0.0
Gm45240,Gm45240,-0.015048393,0.24949907,0.9879935729400026,1.0,-0.0
Gm12492,Gm12492,-0.015050758,-0.6192789,0.9879916860212485,1.0,-0.0
Rhox9,Rhox9,-0.015050758,-0.43233362,0.9879916860212485,1.0,-0.0
Gm47662,Gm47662,-0.015050758,-0.31499693,0.9879916860212485,1.0,-0.0
Gm47599,Gm47599,-0.015050758,-0.117619604,0.9879916860212485,1.0,-0.0
C130073F10Rik,C130073F10Rik,-0.015050758,-0.79643387,0.9879916860212485,1.0,-0.0
Gm31544,Gm31544,-0.015050758,-0.38186663,0.9879916860212485,1.0,-0.0
Gm12714,Gm12714,-0.015050758,-0.9369514,0.9879916860212485,1.0,-0.0
Gm6291,Gm6291,-0.015050758,-0.18729186,0.9879916860212485,1.0,-0.0
Gm5974,Gm5974,-0.015050758,-0.046645936,0.9879916860212485,1.0,-0.0
Krt24,Krt24,-0.015050758,-0.56784034,0.9879916860212485,1.0,-0.0
A730020M07Rik,A730020M07Rik,-0.015050758,-0.3727599,0.9879916860212485,1.0,-0.0
Gm5161,Gm5161,-0.015050758,-0.7007854,0.9879916860212485,1.0,-0.0
Gm15707,Gm15707,-0.015050758,-1.0382913,0.9879916860212485,1.0,-0.0
Olfr1265,Olfr1265,-0.015050758,-0.5977564,0.9879916860212485,1.0,-0.0
C5ar1,C5ar1,-0.015053123,-0.48648584,0.9879897991025618,1.0,-0.0
Gm6931,Gm6931,-0.015053123,-0.9144567,0.9879897991025618,1.0,-0.0
Gm18035,Gm18035,-0.015053123,-0.71477365,0.9879897991025618,1.0,-0.0
Gm27529,Gm27529,-0.015053123,-0.9656759,0.9879897991025618,1.0,-0.0
Gm19290,Gm19290,-0.015053123,-0.5583139,0.9879897991025618,1.0,-0.0
Gm6938,Gm6938,-0.015053123,-0.79003376,0.9879897991025618,1.0,-0.0
Olfr1231,Olfr1231,-0.015053123,-0.75878865,0.9879897991025618,1.0,-0.0
Gm3278,Gm3278,-0.015053123,-0.20188798,0.9879897991025618,1.0,-0.0
Gm6275,Gm6275,-0.015053123,-0.7513897,0.9879897991025618,1.0,-0.0
Olfr178,Olfr178,-0.015053123,-0.7398617,0.9879897991025618,1.0,-0.0
5430421F17Rik,5430421F17Rik,-0.015053123,-0.4689243,0.9879897991025618,1.0,-0.0
Gm11464,Gm11464,-0.015053123,-0.28812045,0.9879897991025618,1.0,-0.0
9930022D16Rik,9930022D16Rik,-0.015053123,-0.3254184,0.9879897991025618,1.0,-0.0
Guca1b,Guca1b,-0.015053123,-0.55070823,0.9879897991025618,1.0,-0.0
Gm6634,Gm6634,-0.015053123,-0.24556361,0.9879897991025618,1.0,-0.0
Gm48797,Gm48797,-0.015053123,-0.52735287,0.9879897991025618,1.0,-0.0
Gm11790,Gm11790,-0.015053123,-0.6630954,0.9879897991025618,1.0,-0.0
Gm47033,Gm47033,-0.015053123,-0.84115255,0.9879897991025618,1.0,-0.0
Olfr78,Olfr78,-0.015053123,-1.29197,0.9879897991025618,1.0,-0.0
Gm20156,Gm20156,-0.015053123,-0.537787,0.9879897991025618,1.0,-0.0
H2-DMb2,H2-DMb2,-0.015053123,-0.18899642,0.9879897991025618,1.0,-0.0
Gm16138,Gm16138,-0.015053123,-0.38025242,0.9879897991025618,1.0,-0.0
Mir126b,Mir126b,-0.015053123,-0.34692284,0.9879897991025618,1.0,-0.0
Gm11408,Gm11408,-0.015053123,-0.5688531,0.9879897991025618,1.0,-0.0
Gm43781,Gm43781,-0.015053123,-1.0371084,0.9879897991025618,1.0,-0.0
Gm12728,Gm12728,-0.015055488,-0.5804667,0.9879879121839422,1.0,-0.0
Gm6313,Gm6313,-0.015055488,-1.3089491,0.9879879121839422,1.0,-0.0
Gm10097,Gm10097,-0.015055488,-1.2755007,0.9879879121839422,1.0,-0.0
Gm45497,Gm45497,-0.015055488,-0.9717087,0.9879879121839422,1.0,-0.0
Gm35569,Gm35569,-0.015055488,-0.95836544,0.9879879121839422,1.0,-0.0
Gm46355,Gm46355,-0.015055488,-0.9460072,0.9879879121839422,1.0,-0.0
Ttll8,Ttll8,-0.015055488,-0.44027045,0.9879879121839422,1.0,-0.0
Gm28140,Gm28140,-0.015055488,-0.80552256,0.9879879121839422,1.0,-0.0
Gm40418,Gm40418,-0.015055488,-0.8045247,0.9879879121839422,1.0,-0.0
4930471D02Rik,4930471D02Rik,-0.015055488,-0.8360684,0.9879879121839422,1.0,-0.0
Gm47461,Gm47461,-0.015057853,-1.8502189,0.9879860252653898,1.0,-0.0
Gm38901,Gm38901,-0.015057853,-0.99596775,0.9879860252653898,1.0,-0.0
Olfr780,Olfr780,-0.015057853,-1.1067182,0.9879860252653898,1.0,-0.0
Gm30505,Gm30505,-0.015057853,-0.57261986,0.9879860252653898,1.0,-0.0
Gm12094,Gm12094,-0.015057853,-1.8608629,0.9879860252653898,1.0,-0.0
Igha,Igha,-0.015057853,-0.88548976,0.9879860252653898,1.0,-0.0
Mug1,Mug1,-0.015057853,-1.2264394,0.9879860252653898,1.0,-0.0
Trpv1,Trpv1,-0.015057853,-0.9001646,0.9879860252653898,1.0,-0.0
Gm15948,Gm15948,-0.015057853,-0.7773227,0.9879860252653898,1.0,-0.0
AC123702.1,AC123702.1,-0.015057853,-0.85541934,0.9879860252653898,1.0,-0.0
Gm15198,Gm15198,-0.015057853,-1.353942,0.9879860252653898,1.0,-0.0
Mfsd4b5,Mfsd4b5,-0.015057853,-0.695753,0.9879860252653898,1.0,-0.0
F530104D19Rik,F530104D19Rik,-0.015057853,-1.0793953,0.9879860252653898,1.0,-0.0
Gm6018,Gm6018,-0.015057853,-1.1830547,0.9879860252653898,1.0,-0.0
Gm7554,Gm7554,-0.015057853,-0.6377092,0.9879860252653898,1.0,-0.0
4930465I24Rik,4930465I24Rik,-0.015057853,-1.1717461,0.9879860252653898,1.0,-0.0
Gm12021,Gm12021,-0.015057853,-0.46558025,0.9879860252653898,1.0,-0.0
Gm15348,Gm15348,-0.015057853,-1.2249843,0.9879860252653898,1.0,-0.0
2610300A13Rik,2610300A13Rik,-0.015057853,-0.7291053,0.9879860252653898,1.0,-0.0
Tat,Tat,-0.015057853,-1.340032,0.9879860252653898,1.0,-0.0
Gm19096,Gm19096,-0.015060219,-1.0315301,0.9879841383469046,1.0,-0.0
Gm15885,Gm15885,-0.015060219,-0.9710963,0.9879841383469046,1.0,-0.0
Gm13590,Gm13590,-0.015060219,-1.6755033,0.9879841383469046,1.0,-0.0
Gm5951,Gm5951,-0.015060219,-1.0990299,0.9879841383469046,1.0,-0.0
Gm7168,Gm7168,-0.015060219,-1.1538248,0.9879841383469046,1.0,-0.0
Nctc1,Nctc1,-0.015060219,-1.179215,0.9879841383469046,1.0,-0.0
8030455M16Rik,8030455M16Rik,-0.015060219,-1.2537047,0.9879841383469046,1.0,-0.0
Tnfrsf17,Tnfrsf17,-0.015060219,-1.0903604,0.9879841383469046,1.0,-0.0
Gm7638,Gm7638,-0.015060219,-1.1127163,0.9879841383469046,1.0,-0.0
Gm12479,Gm12479,-0.015060219,-1.1236328,0.9879841383469046,1.0,-0.0
Gm23275,Gm23275,-0.015062584,-1.3318316,0.9879822514284866,1.0,-0.0
AU022133,AU022133,-0.015062584,-1.2557119,0.9879822514284866,1.0,-0.0
Gm8376,Gm8376,-0.015062584,-1.3409384,0.9879822514284866,1.0,-0.0
Gm47230,Gm47230,-0.015062584,-1.2541376,0.9879822514284866,1.0,-0.0
Hist2h2bb,Hist2h2bb,-0.015062584,-1.1580038,0.9879822514284866,1.0,-0.0
Gm20745,Gm20745,-0.015062584,-1.4904925,0.9879822514284866,1.0,-0.0
Gm36997,Gm36997,-0.015062584,-1.2714256,0.9879822514284866,1.0,-0.0
Gm7587,Gm7587,-0.015062584,-1.4324226,0.9879822514284866,1.0,-0.0
Ccl22,Ccl22,-0.015062584,-1.1602118,0.9879822514284866,1.0,-0.0
A830035A12Rik,A830035A12Rik,-0.015062584,-1.1801608,0.9879822514284866,1.0,-0.0
Ptgs2os2,Ptgs2os2,-0.015062584,-1.0577126,0.9879822514284866,1.0,-0.0
Gm18089,Gm18089,-0.015062584,-1.3219106,0.9879822514284866,1.0,-0.0
Olfr1309,Olfr1309,-0.015062584,-1.1889225,0.9879822514284866,1.0,-0.0
Gm6815,Gm6815,-0.015062584,-1.2205693,0.9879822514284866,1.0,-0.0
Gm32950,Gm32950,-0.015062584,-1.0890008,0.9879822514284866,1.0,-0.0
Calhm4,Calhm4,-0.015062584,-1.5751938,0.9879822514284866,1.0,-0.0
Gm28528,Gm28528,-0.015062584,-1.1064881,0.9879822514284866,1.0,-0.0
Gm28995,Gm28995,-0.015064949,-1.1279962,0.9879803645101358,1.0,-0.0
Cylc1,Cylc1,-0.015064949,-2.688008,0.9879803645101358,1.0,-0.0
Gm42855,Gm42855,-0.015064949,-1.2220348,0.9879803645101358,1.0,-0.0
Gm32122,Gm32122,-0.015064949,-2.1111891,0.9879803645101358,1.0,-0.0
Gm15302,Gm15302,-0.015064949,-1.9956067,0.9879803645101358,1.0,-0.0
Olfr401,Olfr401,-0.015064949,-1.7749171,0.9879803645101358,1.0,-0.0
Gm26678,Gm26678,-0.015064949,-2.5376604,0.9879803645101358,1.0,-0.0
Gm45316,Gm45316,-0.015064949,-1.4299088,0.9879803645101358,1.0,-0.0
5330411O13Rik,5330411O13Rik,-0.015064949,-1.1811436,0.9879803645101358,1.0,-0.0
Gm45352,Gm45352,-0.015064949,-1.0674559,0.9879803645101358,1.0,-0.0
4921513I03Rik,4921513I03Rik,-0.015064949,-1.0609866,0.9879803645101358,1.0,-0.0
Gm24847,Gm24847,-0.015064949,-1.9367923,0.9879803645101358,1.0,-0.0
AC121973.1,AC121973.1,-0.015064949,-1.8275602,0.9879803645101358,1.0,-0.0
5031425F14Rik,5031425F14Rik,-0.015067314,-1.4155642,0.9879784775918522,1.0,-0.0
Gm8043,Gm8043,-0.015067314,-2.0613072,0.9879784775918522,1.0,-0.0
Gm6728,Gm6728,-0.015067314,-1.3218974,0.9879784775918522,1.0,-0.0
Gm36947,Gm36947,-0.015067314,-2.000256,0.9879784775918522,1.0,-0.0
Bmp15,Bmp15,-0.015067314,-1.6934328,0.9879784775918522,1.0,-0.0
Gm648,Gm648,-0.015069679,-1.1916507,0.987976590673636,1.0,-0.0
Gm33858,Gm33858,-0.015069679,-2.1877713,0.987976590673636,1.0,-0.0
Gm22608,Gm22608,-0.015069679,-2.1421638,0.987976590673636,1.0,-0.0
Olfr681,Olfr681,-0.015069679,-2.8146858,0.987976590673636,1.0,-0.0
Gm15201,Gm15201,-0.015072044,-1.8623339,0.9879747037554869,1.0,-0.0
Gm2415,Gm2415,-0.015072044,-1.751512,0.9879747037554869,1.0,-0.0
Gm24130,Gm24130,-0.015072044,-2.4243882,0.9879747037554869,1.0,-0.0
Tmem52b,Tmem52b,-0.015072044,-2.6353118,0.9879747037554869,1.0,-0.0
Gm44249,Gm44249,-0.015072044,0.36454263,0.9879747037554869,1.0,-0.0
Jmjd8,Jmjd8,-0.015223416,0.42841673,0.9878539411343192,1.0,-0.0
Cdsn,Cdsn,-0.015312109,0.8439275,0.9877831819151001,1.0,-0.0
AC126029.1,AC126029.1,-0.015314475,1.1072527,0.9877812950039006,1.0,-0.0
Gm14859,Gm14859,-0.015316839,0.79161733,0.9877794080927693,1.0,-0.0
Gata5os,Gata5os,-0.015323935,0.6865525,0.9877737473597861,1.0,-0.0
Gm12018,Gm12018,-0.015323935,0.57813394,0.9877737473597861,1.0,-0.0
Gm45405,Gm45405,-0.015323935,0.3508315,0.9877737473597861,1.0,-0.0
Gm21057,Gm21057,-0.015328665,0.6456553,0.987769973538139,1.0,-0.0
Cxcr6,Cxcr6,-0.015328665,0.56701607,0.987769973538139,1.0,-0.0
Actl11,Actl11,-0.015328665,0.0051613203,0.987769973538139,1.0,-0.0
Gm48778,Gm48778,-0.015331031,0.18999581,0.9877680866274182,1.0,-0.0
Gm12606,Gm12606,-0.015331031,0.32370728,0.9877680866274182,1.0,-0.0
1700024G13Rik,1700024G13Rik,-0.015333395,0.019246254,0.9877661997167657,1.0,-0.0
Gm37291,Gm37291,-0.015333395,0.97819906,0.9877661997167657,1.0,-0.0
Gm4880,Gm4880,-0.015335761,0.003203192,0.9877643128061817,1.0,-0.0
Gm13179,Gm13179,-0.015335761,0.17212948,0.9877643128061817,1.0,-0.0
Usp26,Usp26,-0.015340491,0.62429446,0.987760538985219,1.0,-0.0
Gm34777,Gm34777,-0.015340491,0.14667223,0.987760538985219,1.0,-0.0
Gm49711,Gm49711,-0.015342857,-0.19615999,0.9877586520748404,1.0,-0.0
Gm17907,Gm17907,-0.015342857,-0.07334167,0.9877586520748404,1.0,-0.0
Olfr23,Olfr23,-0.015345221,-0.38069156,0.9877567651645301,1.0,-0.0
Gm6494,Gm6494,-0.015345221,-0.6719743,0.9877567651645301,1.0,-0.0
Cytip,Cytip,-0.015345221,0.47016788,0.9877567651645301,1.0,-0.0
Gm25270,Gm25270,-0.015345221,-0.30214572,0.9877567651645301,1.0,-0.0
Gm26764,Gm26764,-0.015345221,0.36885542,0.9877567651645301,1.0,-0.0
Gm24588,Gm24588,-0.015345221,0.38028982,0.9877567651645301,1.0,-0.0
Gm47209,Gm47209,-0.015345221,-0.62201744,0.9877567651645301,1.0,-0.0
Vmn2r4,Vmn2r4,-0.015347587,-0.2945644,0.9877548782542884,1.0,-0.0
Gm36189,Gm36189,-0.015347587,-0.30754468,0.9877548782542884,1.0,-0.0
Gm7729,Gm7729,-0.015347587,-0.43078724,0.9877548782542884,1.0,-0.0
Gm12497,Gm12497,-0.015349952,-0.034830097,0.9877529913441152,1.0,-0.0
Gm45834,Gm45834,-0.015349952,-0.3174378,0.9877529913441152,1.0,-0.0
Olfr544,Olfr544,-0.015352317,-0.3770781,0.9877511044340105,1.0,-0.0
Myoc,Myoc,-0.015354682,-0.20268089,0.9877492175239744,1.0,-0.0
Nxpe5,Nxpe5,-0.015357047,-0.546188,0.9877473306140067,1.0,-0.0
Gm10804,Gm10804,-0.015357047,-0.4662749,0.9877473306140067,1.0,-0.0
Gm12389,Gm12389,-0.015359413,-0.78150576,0.9877454437041076,1.0,-0.0
1810008B01Rik,1810008B01Rik,-0.0153617775,-0.8290743,0.987743556794277,1.0,-0.0
Gm45799,Gm45799,-0.015366508,-0.8880729,0.9877397829748215,1.0,-0.0
Olfr1359,Olfr1359,-0.015368873,-0.8729911,0.9877378960651966,1.0,-0.0
Gm15477,Gm15477,-0.015368873,-0.7248865,0.9877378960651966,1.0,-0.0
Gm37398,Gm37398,-0.015368873,-0.74266094,0.9877378960651966,1.0,-0.0
Gm49476,Gm49476,-0.015371239,-0.68994963,0.9877360091556403,1.0,-0.0
Siglech,Siglech,-0.015380699,-1.0568018,0.9877284615181012,1.0,-0.0
Ddi1,Ddi1,-0.015383064,-1.9791499,0.987726574608888,1.0,-0.0
BC021767,BC021767,-0.015383064,-1.3527325,0.987726574608888,1.0,-0.0
Olfr592,Olfr592,-0.015385429,-1.3070059,0.9877246876997435,1.0,-0.0
Adam2,Adam2,-0.015385429,-1.4301686,0.9877246876997435,1.0,-0.0
Gm10268,Gm10268,-0.015387795,-1.3576559,0.9877228007906677,1.0,-0.0
Tlr4,Tlr4,-0.015397255,-2.0154274,0.9877152531550509,1.0,-0.0
Hykk,Hykk,-0.015405533,0.33171666,0.9877086489747883,1.0,-0.0
Gm47438,Gm47438,-0.015539166,0.09598758,0.9876020387531138,1.0,-0.0
Gm42437,Gm42437,-0.015582921,0.47998893,0.9875671310294333,1.0,-0.0
Gm5256,Gm5256,-0.015606573,0.2142662,0.9875482619995116,1.0,-0.0
Gm10163,Gm10163,-0.015608938,0.19985482,0.9875463750969024,1.0,-0.0
Gm20735,Gm20735,-0.015613669,0.106639795,0.9875426012918929,1.0,-0.0
Gm47062,Gm47062,-0.015616033,0.750171,0.9875407143894926,1.0,-0.0
Gm37164,Gm37164,-0.015616033,0.47643745,0.9875407143894926,1.0,-0.0
Trpv2,Trpv2,-0.015623129,0.4614479,0.9875350536827101,1.0,-0.0
Gm26947,Gm26947,-0.015625494,0.360023,0.9875331667805887,1.0,-0.0
Gm28719,Gm28719,-0.015639685,-0.46001568,0.987521845369325,1.0,-0.0
Gm11948,Gm11948,-0.015651511,-0.3013598,0.9875124108618579,1.0,-0.0
Gm22740,Gm22740,-0.015651511,-0.7083236,0.9875124108618579,1.0,-0.0
Crct1,Crct1,-0.015658606,-0.5964441,0.9875067501582158,1.0,-0.0
Adcy10,Adcy10,-0.015658606,-0.42164874,0.9875067501582158,1.0,-0.0
4930478M09Rik,4930478M09Rik,-0.015670432,-0.5997555,0.9874973156535434,1.0,-0.0
4933413J09Rik,4933413J09Rik,-0.015679892,-0.9122516,0.9874897680510641,1.0,-0.0
Gm8744,Gm8744,-0.015691718,-1.4218888,0.9874803335495397,1.0,-0.0
4933431J24Rik,4933431J24Rik,-0.015735475,-0.05851351,0.9874454259091323,1.0,-0.0
Gm49694,Gm49694,-0.015846638,0.89338434,0.9873567417417506,1.0,-0.0
Gm46603,Gm46603,-0.015867924,0.53985673,0.9873397596849336,1.0,-0.0
Gm14719,Gm14719,-0.015872654,0.30368182,0.9873359858953085,1.0,-0.0
Gm37685,Gm37685,-0.01588921,0.03595891,0.9873227776338527,1.0,-0.0
Gm47547,Gm47547,-0.01588921,0.051388606,0.9873227776338527,1.0,-0.0
Gm26885,Gm26885,-0.015901037,-0.20001696,0.9873133431635113,1.0,-0.0
Gm7340,Gm7340,-0.015903402,-0.045999687,0.9873114562696559,1.0,-0.0
A930033M14Rik,A930033M14Rik,-0.015905768,0.10093304,0.9873095693758714,1.0,-0.0
Gm26584,Gm26584,-0.015924688,0.41441643,0.9872944742281521,1.0,-0.0
1110018N20Rik,1110018N20Rik,-0.015964895,-0.35466582,0.9872623970543576,1.0,-0.0
Gm26440,Gm26440,-0.015969627,-0.33542666,0.987258623270558,1.0,-0.0
Gm10038,Gm10038,-0.015974356,-0.45688188,0.9872548494870435,1.0,-0.0
Gm10457,Gm10457,-0.015979087,-0.31840453,0.9872510757038141,1.0,-0.0
Gm23744,Gm23744,-0.016002739,-0.68057096,0.9872322067919478,1.0,-0.0
Gm33682,Gm33682,-0.016105624,0.723716,0.9871501271085694,1.0,-0.0
Tmem232,Tmem232,-0.01611745,0.3817099,0.9871406926709027,1.0,-0.0
Angpt4,Angpt4,-0.01613637,0.12270203,0.9871255975743767,1.0,-0.0
Gm42501,Gm42501,-0.016155291,0.06916964,0.9871105024824596,1.0,-0.0
Gm232,Gm232,-0.016183674,0.7654711,0.9870878598532374,1.0,-0.0
Nkx2-2,Nkx2-2,-0.016193135,0.076021716,0.9870803123124737,1.0,-0.0
Gm49017,Gm49017,-0.016202595,-0.18249233,0.9870727647728662,1.0,-0.0
Pgc,Pgc,-0.016209692,0.016897585,0.9870671041189197,1.0,-0.0
Ptk6,Ptk6,-0.016228613,-0.52366203,0.9870520090449131,1.0,-0.0
4930474N09Rik,4930474N09Rik,-0.016228613,-0.13746357,0.9870520090449131,1.0,-0.0
Gm47678,Gm47678,-0.016252264,-0.37278375,0.9870331402089236,1.0,-0.0
Luzp2,Luzp2,-0.016280646,-0.5855683,0.9870104976153112,1.0,-0.0
Gm13448,Gm13448,-0.016304297,-0.32271308,0.9869916287952923,1.0,-0.0
Platr16,Platr16,-0.01637407,0.4653194,0.9869359658186703,1.0,-0.0
Gm7162,Gm7162,-0.01639181,-0.81198853,0.9869218142245726,1.0,-0.0
Gm12988,Gm12988,-0.016400088,-0.018314566,0.986915210148735,1.0,-0.0
Gm3336,Gm3336,-0.016407182,0.20532262,0.9869095495130162,1.0,-0.0
Gm15975,Gm15975,-0.01642374,0.3117324,0.9868963413655691,1.0,-0.0
Gm11663,Gm11663,-0.016456852,0.4612757,0.9868699250814532,1.0,-0.0
Gm18722,Gm18722,-0.016475772,-0.35940206,0.9868548300684196,1.0,-0.0
Gm6419,Gm6419,-0.016480504,-0.078984715,0.9868510563158962,1.0,-0.0
Gm6750,Gm6750,-0.016497059,-0.14803497,0.9868378481843818,1.0,-0.0
Gm9255,Gm9255,-0.01650179,-0.1515918,0.986834074433183,1.0,-0.0
Gm6641,Gm6641,-0.016525442,-0.058021665,0.9868152056816093,1.0,-0.0
Gm21092,Gm21092,-0.016581023,0.11934545,0.9867708641444594,1.0,-0.0
Nudt16,Nudt16,-0.016650796,0.12910566,0.9867152014216457,1.0,-0.0
Adam30,Adam30,-0.016662622,0.11581737,0.9867057670682484,1.0,-0.0
Dlx1as,Dlx1as,-0.016675629,0.1686704,0.9866953892816588,1.0,-0.0
4930527F14Rik,4930527F14Rik,-0.01673003,0.03248887,0.986651991289422,1.0,-0.0
Vmn2r84,Vmn2r84,-0.016734758,0.4961383,0.9866482175528314,1.0,-0.0
Gm50019,Gm50019,-0.01676787,-0.29292434,0.986621801405066,1.0,-0.0
Gm12844,Gm12844,-0.016770236,-0.2146173,0.9866199145379293,1.0,-0.0
Fbxo47,Fbxo47,-0.016783245,0.34883347,0.9866095367700158,1.0,-0.0
Gm12204,Gm12204,-0.016786793,-0.06576911,0.986606706470069,1.0,-0.0
Entpd1,Entpd1,-0.016843557,-0.08202095,0.9865614216938673,1.0,-0.0
Rmdn1,Rmdn1,-0.017050508,0.22423643,0.9863963213150703,1.0,-0.0
Gm19587,Gm19587,-0.017059969,-0.027180174,0.9863887738830536,1.0,-0.0
Gm49027,Gm49027,-0.017342607,0.018448753,0.9861632949163539,1.0,-0.0
Cfap100,Cfap100,-0.0174857,0.50203234,0.9860491407133324,1.0,-0.0
Cdh8,Cdh8,-0.017548377,-0.29050878,0.985999139375378,1.0,-0.0
9530046B11Rik,9530046B11Rik,-0.017594498,-0.20454842,0.9859623459731276,1.0,-0.0
Gm8494,Gm8494,-0.01760869,-0.101632245,0.9859510249322845,1.0,-0.0
Gm44812,Gm44812,-0.017931534,-0.15141332,0.9856934720218277,1.0,-0.0
Gm7890,Gm7890,-0.017985934,-0.21738252,0.9856500749741733,1.0,-0.0
Nupr1l,Nupr1l,-0.018023776,-0.049339455,0.9856198857486663,1.0,-0.0
C330018D20Rik,C330018D20Rik,-0.018040333,0.27849892,0.9856066779689794,1.0,-0.0
Mir1969,Mir1969,-0.018160956,0.5165611,0.985510449979132,1.0,-0.0
Gm48045,Gm48045,-0.018162139,0.28396493,0.985509506568508,1.0,-0.0
Ankrd61,Ankrd61,-0.018195251,0.17375919,0.9854830910792677,1.0,-0.0
Gm9908,Gm9908,-0.01832297,0.49779192,0.9853812029129666,1.0,-0.0
Sycp1,Sycp1,-0.018376186,0.25767958,0.9853387495806181,1.0,-0.0
Gm49388,Gm49388,-0.018448325,-14.115349,0.9852812017964055,1.0,-0.0
F13b,F13b,-0.018448325,-14.822,0.9852812017964055,1.0,-0.0
1700001C02Rik,1700001C02Rik,-0.018448325,-14.410076,0.9852812017964055,1.0,-0.0
Gm43241,Gm43241,-0.018448325,-14.142493,0.9852812017964055,1.0,-0.0
Gm37501,Gm37501,-0.018448325,-14.120647,0.9852812017964055,1.0,-0.0
Gm14571,Gm14571,-0.018448325,-14.820921,0.9852812017964055,1.0,-0.0
Gm28625,Gm28625,-0.018448325,-13.847646,0.9852812017964055,1.0,-0.0
Gm5431,Gm5431,-0.018448325,-14.464584,0.9852812017964055,1.0,-0.0
Gm18908,Gm18908,-0.018448325,-14.725244,0.9852812017964055,1.0,-0.0
Bcas3os1,Bcas3os1,-0.018448325,-14.24585,0.9852812017964055,1.0,-0.0
Khdc3,Khdc3,-0.018448325,-14.538238,0.9852812017964055,1.0,-0.0
Gm41669,Gm41669,-0.018448325,-14.925089,0.9852812017964055,1.0,-0.0
Gm6599,Gm6599,-0.018448325,-14.731817,0.9852812017964055,1.0,-0.0
A330049N07Rik,A330049N07Rik,-0.018448325,-14.499616,0.9852812017964055,1.0,-0.0
Gm25322,Gm25322,-0.018448325,-15.660674,0.9852812017964055,1.0,-0.0
Vgll1,Vgll1,-0.018448325,-14.584265,0.9852812017964055,1.0,-0.0
Ly6g5c,Ly6g5c,-0.018448325,-14.171015,0.9852812017964055,1.0,-0.0
Gm18594,Gm18594,-0.018448325,-15.232937,0.9852812017964055,1.0,-0.0
Gm26487,Gm26487,-0.018448325,-14.618596,0.9852812017964055,1.0,-0.0
Gm38117,Gm38117,-0.018448325,-14.527824,0.9852812017964055,1.0,-0.0
Gm47865,Gm47865,-0.018448325,-14.421219,0.9852812017964055,1.0,-0.0
Gm38078,Gm38078,-0.018448325,-13.975452,0.9852812017964055,1.0,-0.0
Gm11875,Gm11875,-0.018448325,-15.695384,0.9852812017964055,1.0,-0.0
Slc22a16,Slc22a16,-0.018448325,-14.732601,0.9852812017964055,1.0,-0.0
Gm18362,Gm18362,-0.018448325,-13.939444,0.9852812017964055,1.0,-0.0
Gm7721,Gm7721,-0.018448325,-14.331571,0.9852812017964055,1.0,-0.0
Gm49328,Gm49328,-0.018448325,-13.914738,0.9852812017964055,1.0,-0.0
Gm11851,Gm11851,-0.018448325,-14.800085,0.9852812017964055,1.0,-0.0
Gm41253,Gm41253,-0.018448325,-14.251099,0.9852812017964055,1.0,-0.0
Gm8083,Gm8083,-0.018448325,-14.927447,0.9852812017964055,1.0,-0.0
Gm6762,Gm6762,-0.018448325,-14.489847,0.9852812017964055,1.0,-0.0
Gm29611,Gm29611,-0.018448325,-14.413291,0.9852812017964055,1.0,-0.0
Gm15318,Gm15318,-0.018448325,-14.808051,0.9852812017964055,1.0,-0.0
Gm27004,Gm27004,-0.018448325,-14.428985,0.9852812017964055,1.0,-0.0
Gm43044,Gm43044,-0.018448325,-14.2148695,0.9852812017964055,1.0,-0.0
Gm50035,Gm50035,-0.018448325,-14.827975,0.9852812017964055,1.0,-0.0
AC158127.1,AC158127.1,-0.018448325,-14.00565,0.9852812017964055,1.0,-0.0
Gm12920,Gm12920,-0.018448325,-15.278933,0.9852812017964055,1.0,-0.0
Gm6480,Gm6480,-0.018448325,-14.76281,0.9852812017964055,1.0,-0.0
Hils1,Hils1,-0.018448325,-14.44977,0.9852812017964055,1.0,-0.0
