,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,p_log10
4633,Fzd8,310.0434091772904,3.059548573510163,0.087936905434244,34.7925431126068,3.153467662645136e-265,9.102339926639048e-264,263.04084694981105
13218,Ttc29,231.87502586791103,3.0603302141156177,0.1351039587392979,22.65166944531178,1.3432428549906608e-113,1.2646906412485172e-112,111.89801569522297
4812,Ghrl,28.526034664260816,3.0641487874478592,0.4327581971115068,7.080510104487597,1.4362479129936264e-12,2.929096728962371e-12,11.533266286167173
12910,Tnnt3,36.0984675625746,3.0738342529626475,0.237138526236442,12.962188395730523,2.004462559062211e-38,7.308671988125676e-38,37.13616152873631
986,Angpt2,120.33636016009376,3.084496331575933,0.1806346445984016,17.07588452056681,2.243990608281255e-65,1.2353884465803717e-64,63.908196464524835
13133,Trpc6,159.69609475921524,3.0860758005961824,0.1365772989095519,22.59581808423324,4.764119649394993e-113,4.456558664927917e-112,111.3510003721684
4067,Esrp2,177.69681465994734,3.0933894883776136,0.1046768638006189,29.55179756120401,6.226974426620369e-192,1.115313466523228e-190,189.95260305400737
8231,Myorg,428.4622523999639,3.094804342529861,0.0742208327489017,41.697246283937126,0.0,0.0,inf
4238,Fam210b,536.0093477783648,3.098987378467631,0.0746557025747945,41.51039065452343,0.0,0.0,inf
10895,Samd3,241.3187326855291,3.106677801453608,0.1294541367574733,23.99828911820588,2.8975447224441668e-127,3.1031354788038406e-126,125.50819926327742
11313,Slc12a2,3932.118802817768,3.1080017140199137,0.0870990647383951,35.68352568830559,7.12047107544428e-279,2.2188306641545725e-277,276.65387584081867
4916,Gm1123,122.39552903460178,3.108710949993679,0.1302622418025384,23.865019571105677,7.072322064700023e-126,7.458365845524261e-125,124.12735631756956
6884,Kdelr3,237.4225137532552,3.1117701938037357,0.100698251985595,30.901928607945223,1.1252825625432213e-209,2.255234347337659e-208,207.6468083227583
11794,Sowahb,121.9975135502328,3.130236106761558,0.1461841067903238,21.41297146105867,1.011529534153842e-101,8.452746799244045e-101,100.07300214005524
12413,Tcf7l2,17550.68339009577,3.131234440824327,0.0492376801359167,63.59427235769025,0.0,0.0,inf
2221,Cd59a,324.57479421696235,3.1314878045894083,0.0937198709139889,33.41327483755627,8.79551359611768e-245,2.220330871215073e-243,242.6535823026504
3382,Dio3,26.832094204453018,3.135008565639935,0.2611416836194113,12.005010162256998,3.3442281754868114e-33,1.1111640968310914e-32,31.954221799667888
3340,Dgkk,3021.550682263583,3.1365338009040524,0.0567795582345283,55.24054604209102,0.0,0.0,inf
11023,Sec14l2,534.2338950428335,3.1414261621592736,0.0741714244149976,42.353590846289194,0.0,0.0,inf
444,A530084C06Rik,28.342836284951236,3.143392441289414,0.2841712728756721,11.061612278679137,1.9260385879212826e-28,5.83123676117413e-28,27.234239324899654
11491,Slc39a2,69.4664793030479,3.1476171439485103,0.1785009328910398,17.63361733168012,1.3598198875382378e-69,7.878364722282714e-69,68.10356391776294
10492,Retreg1,1337.0546427264487,3.1580736594911674,0.0471598183143849,66.96534830643897,0.0,0.0,inf
5330,Gm29114,32.624997572738465,3.166614487913675,0.262626416516027,12.057486561792343,1.7710559175463824e-33,5.914404297130003e-33,32.22808899127233
10199,Rab17,54.521089930156656,3.1795185346639054,0.1964883573869355,16.18171466720863,6.787748189064098e-59,3.4607484609267695e-58,57.46082996557193
4701,Galntl6,1493.395072648135,3.1956655570629,0.1238501117847561,25.802686093790292,8.272506026764792e-147,1.0478025553131279e-145,144.97972054675748
9550,Plg,26.654117154782835,3.195913076472387,0.3118890770758893,10.246954162151544,1.2213154800243494e-24,3.4183622378892835e-24,23.46618191774729
13285,Tulp1,114.43533538034993,3.19648331398722,0.1415274993904922,22.58559875468243,6.003996156700262e-113,5.609149214093281e-112,111.25110300677326
11574,Slco1c1,37.729317278223874,3.1997854629538343,0.2481770250061288,12.893157466428706,4.918792002429509e-38,1.7769458019247963e-37,36.75032581827458
8959,P4ha1,2432.699596798668,3.2043208882222736,0.0415826253554616,77.05912892297462,0.0,0.0,inf
3970,Epb41l3,7696.331607041902,3.2090397963637756,0.0409936285803494,78.28142829742212,0.0,0.0,inf
10474,Reep6,536.1339033755047,3.228859029575476,0.0675980578620371,47.76555912546112,0.0,0.0,inf
